Punto,Lat,Long
"302",6.54296522,-73.9086655000003
"303",6.54296522,-73.9079402600003
"304",6.54296522,-73.9072150200003
"305",6.54296522,-73.9064897800003
"306",6.54296522,-73.9057645400003
"307",6.54296522,-73.9050393000003
"308",6.54296522,-73.9043140600003
"309",6.54296522,-73.9035888200003
"310",6.54296522,-73.9028635800003
"311",6.54296522,-73.9021383400003
"312",6.54296522,-73.9014131000004
"313",6.54296522,-73.9006878600004
"314",6.54296522,-73.8999626200004
"315",6.541242775,-73.9449275
"316",6.541242775,-73.94420226
"317",6.541242775,-73.94347702
"318",6.541242775,-73.94275178
"319",6.541242775,-73.94202654
"320",6.541242775,-73.9413013
"321",6.541242775,-73.94057606
"322",6.541242775,-73.93985082
"323",6.541242775,-73.9391255800001
"324",6.541242775,-73.9384003400001
"325",6.541242775,-73.9376751000001
"326",6.541242775,-73.9369498600001
"327",6.541242775,-73.9362246200001
"328",6.541242775,-73.9354993800001
"329",6.541242775,-73.9347741400001
"330",6.541242775,-73.9340489000001
"331",6.541242775,-73.9333236600001
"332",6.541242775,-73.9325984200001
"333",6.541242775,-73.9318731800001
"334",6.541242775,-73.9311479400001
"335",6.541242775,-73.9304227000001
"336",6.541242775,-73.9296974600001
"337",6.541242775,-73.9289722200001
"338",6.541242775,-73.9282469800001
"339",6.541242775,-73.9275217400001
"340",6.541242775,-73.9267965000002
"341",6.541242775,-73.9260712600002
"342",6.541242775,-73.9253460200002
"343",6.541242775,-73.9246207800002
"344",6.541242775,-73.9238955400002
"345",6.541242775,-73.9231703000002
"346",6.541242775,-73.9224450600002
"347",6.541242775,-73.9217198200002
"348",6.541242775,-73.9209945800002
"349",6.541242775,-73.9202693400002
"350",6.541242775,-73.9195441000002
"351",6.541242775,-73.9188188600002
"352",6.541242775,-73.9180936200002
"353",6.541242775,-73.9173683800002
"354",6.541242775,-73.9166431400002
"355",6.541242775,-73.9159179000002
"356",6.541242775,-73.9151926600002
"357",6.541242775,-73.9144674200002
"358",6.541242775,-73.9137421800003
"359",6.541242775,-73.9130169400003
"360",6.541242775,-73.9122917000003
"361",6.541242775,-73.9115664600003
"362",6.541242775,-73.9108412200003
"363",6.541242775,-73.9101159800003
"364",6.541242775,-73.9093907400003
"365",6.541242775,-73.9086655000003
"366",6.541242775,-73.9079402600003
"367",6.541242775,-73.9072150200003
"368",6.541242775,-73.9064897800003
"369",6.541242775,-73.9057645400003
"370",6.541242775,-73.9050393000003
"371",6.541242775,-73.9043140600003
"372",6.541242775,-73.9035888200003
"373",6.541242775,-73.9028635800003
"374",6.541242775,-73.9021383400003
"375",6.541242775,-73.9014131000004
"376",6.541242775,-73.9006878600004
"377",6.541242775,-73.8999626200004
"378",6.53952033,-73.9449275
"379",6.53952033,-73.94420226
"380",6.53952033,-73.94347702
"381",6.53952033,-73.94275178
"382",6.53952033,-73.94202654
"383",6.53952033,-73.9413013
"384",6.53952033,-73.94057606
"385",6.53952033,-73.93985082
"386",6.53952033,-73.9391255800001
"387",6.53952033,-73.9384003400001
"388",6.53952033,-73.9376751000001
"389",6.53952033,-73.9369498600001
"390",6.53952033,-73.9362246200001
"391",6.53952033,-73.9354993800001
"392",6.53952033,-73.9347741400001
"393",6.53952033,-73.9340489000001
"394",6.53952033,-73.9333236600001
"395",6.53952033,-73.9325984200001
"396",6.53952033,-73.9318731800001
"397",6.53952033,-73.9311479400001
"398",6.53952033,-73.9304227000001
"399",6.53952033,-73.9296974600001
"400",6.53952033,-73.9289722200001
"401",6.53952033,-73.9282469800001
"402",6.53952033,-73.9275217400001
"403",6.53952033,-73.9267965000002
"404",6.53952033,-73.9260712600002
"405",6.53952033,-73.9253460200002
"406",6.53952033,-73.9246207800002
"407",6.53952033,-73.9238955400002
"408",6.53952033,-73.9231703000002
"409",6.53952033,-73.9224450600002
"410",6.53952033,-73.9217198200002
"411",6.53952033,-73.9209945800002
"412",6.53952033,-73.9202693400002
"413",6.53952033,-73.9195441000002
"414",6.53952033,-73.9188188600002
"415",6.53952033,-73.9180936200002
"416",6.53952033,-73.9173683800002
"417",6.53952033,-73.9166431400002
"418",6.53952033,-73.9159179000002
"419",6.53952033,-73.9151926600002
"420",6.53952033,-73.9144674200002
"421",6.53952033,-73.9137421800003
"422",6.53952033,-73.9130169400003
"423",6.53952033,-73.9122917000003
"424",6.53952033,-73.9115664600003
"425",6.53952033,-73.9108412200003
"426",6.53952033,-73.9101159800003
"427",6.53952033,-73.9093907400003
"428",6.53952033,-73.9086655000003
"429",6.53952033,-73.9079402600003
"430",6.53952033,-73.9072150200003
"431",6.53952033,-73.9064897800003
"432",6.53952033,-73.9057645400003
"433",6.53952033,-73.9050393000003
"434",6.53952033,-73.9043140600003
"435",6.53952033,-73.9035888200003
"436",6.53952033,-73.9028635800003
"437",6.53952033,-73.9021383400003
"438",6.53952033,-73.9014131000004
"439",6.53952033,-73.9006878600004
"440",6.53952033,-73.8999626200004
"441",6.537797885,-73.9449275
"442",6.537797885,-73.94420226
"443",6.537797885,-73.94347702
"444",6.537797885,-73.94275178
"445",6.537797885,-73.94202654
"446",6.537797885,-73.9413013
"447",6.537797885,-73.94057606
"448",6.537797885,-73.93985082
"449",6.537797885,-73.9391255800001
"450",6.537797885,-73.9384003400001
"451",6.537797885,-73.9376751000001
"452",6.537797885,-73.9369498600001
"453",6.537797885,-73.9362246200001
"454",6.537797885,-73.9354993800001
"455",6.537797885,-73.9347741400001
"456",6.537797885,-73.9340489000001
"457",6.537797885,-73.9333236600001
"458",6.537797885,-73.9325984200001
"459",6.537797885,-73.9318731800001
"460",6.537797885,-73.9311479400001
"461",6.537797885,-73.9304227000001
"462",6.537797885,-73.9296974600001
"463",6.537797885,-73.9289722200001
"464",6.537797885,-73.9282469800001
"465",6.537797885,-73.9275217400001
"466",6.537797885,-73.9267965000002
"467",6.537797885,-73.9260712600002
"468",6.537797885,-73.9253460200002
"469",6.537797885,-73.9246207800002
"470",6.537797885,-73.9238955400002
"471",6.537797885,-73.9231703000002
"472",6.537797885,-73.9224450600002
"473",6.537797885,-73.9217198200002
"474",6.537797885,-73.9209945800002
"475",6.537797885,-73.9202693400002
"476",6.537797885,-73.9195441000002
"477",6.537797885,-73.9188188600002
"478",6.537797885,-73.9180936200002
"479",6.537797885,-73.9173683800002
"480",6.537797885,-73.9166431400002
"481",6.537797885,-73.9159179000002
"482",6.537797885,-73.9151926600002
"483",6.537797885,-73.9144674200002
"484",6.537797885,-73.9137421800003
"485",6.537797885,-73.9130169400003
"486",6.537797885,-73.9122917000003
"487",6.537797885,-73.9115664600003
"488",6.537797885,-73.9108412200003
"489",6.537797885,-73.9101159800003
"490",6.537797885,-73.9093907400003
"491",6.537797885,-73.9086655000003
"492",6.537797885,-73.9079402600003
"493",6.537797885,-73.9072150200003
"494",6.537797885,-73.9064897800003
"495",6.537797885,-73.9057645400003
"496",6.537797885,-73.9050393000003
"497",6.537797885,-73.9043140600003
"498",6.537797885,-73.9035888200003
"499",6.537797885,-73.9028635800003
"500",6.537797885,-73.9021383400003
"501",6.537797885,-73.9014131000004
"502",6.537797885,-73.9006878600004
"503",6.537797885,-73.8999626200004
"504",6.53607544,-73.9449275
"505",6.53607544,-73.94420226
"506",6.53607544,-73.94347702
"507",6.53607544,-73.94275178
"508",6.53607544,-73.94202654
"509",6.53607544,-73.9413013
"510",6.53607544,-73.94057606
"511",6.53607544,-73.93985082
"512",6.53607544,-73.9391255800001
"513",6.53607544,-73.9384003400001
"514",6.53607544,-73.9376751000001
"515",6.53607544,-73.9369498600001
"516",6.53607544,-73.9362246200001
"517",6.53607544,-73.9354993800001
"518",6.53607544,-73.9347741400001
"519",6.53607544,-73.9340489000001
"520",6.53607544,-73.9333236600001
"521",6.53607544,-73.9325984200001
"522",6.53607544,-73.9318731800001
"523",6.53607544,-73.9311479400001
"524",6.53607544,-73.9304227000001
"525",6.53607544,-73.9296974600001
"526",6.53607544,-73.9289722200001
"527",6.53607544,-73.9282469800001
"528",6.53607544,-73.9275217400001
"529",6.53607544,-73.9267965000002
"530",6.53607544,-73.9260712600002
"531",6.53607544,-73.9253460200002
"532",6.53607544,-73.9246207800002
"533",6.53607544,-73.9238955400002
"534",6.53607544,-73.9231703000002
"535",6.53607544,-73.9224450600002
"536",6.53607544,-73.9217198200002
"537",6.53607544,-73.9209945800002
"538",6.53607544,-73.9202693400002
"539",6.53607544,-73.9195441000002
"540",6.53607544,-73.9188188600002
"541",6.53607544,-73.9180936200002
"542",6.53607544,-73.9173683800002
"543",6.53607544,-73.9166431400002
"544",6.53607544,-73.9159179000002
"545",6.53607544,-73.9151926600002
"546",6.53607544,-73.9144674200002
"547",6.53607544,-73.9137421800003
"548",6.53607544,-73.9130169400003
"549",6.53607544,-73.9122917000003
"550",6.53607544,-73.9115664600003
"551",6.53607544,-73.9108412200003
"552",6.53607544,-73.9101159800003
"553",6.53607544,-73.9093907400003
"554",6.53607544,-73.9086655000003
"555",6.53607544,-73.9079402600003
"556",6.53607544,-73.9072150200003
"557",6.53607544,-73.9064897800003
"558",6.53607544,-73.9057645400003
"559",6.53607544,-73.9050393000003
"560",6.53607544,-73.9043140600003
"561",6.53607544,-73.9035888200003
"562",6.53607544,-73.9028635800003
"563",6.53607544,-73.9021383400003
"564",6.53607544,-73.9014131000004
"565",6.53607544,-73.9006878600004
"566",6.53607544,-73.8999626200004
"567",6.534352995,-73.9449275
"568",6.534352995,-73.94420226
"569",6.534352995,-73.94347702
"570",6.534352995,-73.94275178
"571",6.534352995,-73.94202654
"572",6.534352995,-73.9413013
"573",6.534352995,-73.94057606
"574",6.534352995,-73.93985082
"575",6.534352995,-73.9391255800001
"576",6.534352995,-73.9384003400001
"577",6.534352995,-73.9376751000001
"578",6.534352995,-73.9369498600001
"579",6.534352995,-73.9362246200001
"580",6.534352995,-73.9354993800001
"581",6.534352995,-73.9347741400001
"582",6.534352995,-73.9340489000001
"583",6.534352995,-73.9333236600001
"584",6.534352995,-73.9325984200001
"585",6.534352995,-73.9318731800001
"586",6.534352995,-73.9311479400001
"587",6.534352995,-73.9304227000001
"588",6.534352995,-73.9296974600001
"589",6.534352995,-73.9289722200001
"590",6.534352995,-73.9282469800001
"591",6.534352995,-73.9275217400001
"592",6.534352995,-73.9267965000002
"593",6.534352995,-73.9260712600002
"594",6.534352995,-73.9253460200002
"595",6.534352995,-73.9246207800002
"596",6.534352995,-73.9238955400002
"597",6.534352995,-73.9231703000002
"598",6.534352995,-73.9224450600002
"599",6.534352995,-73.9217198200002
"600",6.534352995,-73.9209945800002
"601",6.534352995,-73.9202693400002
"602",6.534352995,-73.9195441000002
"603",6.534352995,-73.9188188600002
"604",6.534352995,-73.9180936200002
"605",6.534352995,-73.9173683800002
"606",6.534352995,-73.9166431400002
"607",6.534352995,-73.9159179000002
"608",6.534352995,-73.9151926600002
"609",6.534352995,-73.9144674200002
"610",6.534352995,-73.9137421800003
"611",6.534352995,-73.9130169400003
"612",6.534352995,-73.9122917000003
"613",6.534352995,-73.9115664600003
"614",6.534352995,-73.9108412200003
"615",6.534352995,-73.9101159800003
"616",6.534352995,-73.9093907400003
"617",6.534352995,-73.9086655000003
"618",6.534352995,-73.9079402600003
"619",6.534352995,-73.9072150200003
"620",6.534352995,-73.9064897800003
"621",6.534352995,-73.9057645400003
"622",6.534352995,-73.9050393000003
"623",6.534352995,-73.9043140600003
"624",6.534352995,-73.9035888200003
"625",6.534352995,-73.9028635800003
"626",6.534352995,-73.9021383400003
"627",6.534352995,-73.9014131000004
"628",6.534352995,-73.9006878600004
"629",6.534352995,-73.8999626200004
"630",6.53263055,-73.9449275
"631",6.53263055,-73.94420226
"632",6.53263055,-73.94347702
"633",6.53263055,-73.94275178
"634",6.53263055,-73.94202654
"635",6.53263055,-73.9413013
"636",6.53263055,-73.94057606
"637",6.53263055,-73.93985082
"638",6.53263055,-73.9391255800001
"639",6.53263055,-73.9384003400001
"640",6.53263055,-73.9376751000001
"641",6.53263055,-73.9369498600001
"642",6.53263055,-73.9362246200001
"643",6.53263055,-73.9354993800001
"644",6.53263055,-73.9347741400001
"645",6.53263055,-73.9340489000001
"646",6.53263055,-73.9333236600001
"647",6.53263055,-73.9325984200001
"648",6.53263055,-73.9318731800001
"649",6.53263055,-73.9311479400001
"650",6.53263055,-73.9304227000001
"651",6.53263055,-73.9296974600001
"652",6.53263055,-73.9289722200001
"653",6.53263055,-73.9282469800001
"654",6.53263055,-73.9275217400001
"655",6.53263055,-73.9267965000002
"656",6.53263055,-73.9260712600002
"657",6.53263055,-73.9253460200002
"658",6.53263055,-73.9246207800002
"659",6.53263055,-73.9238955400002
"660",6.53263055,-73.9231703000002
"661",6.53263055,-73.9224450600002
"662",6.53263055,-73.9217198200002
"663",6.53263055,-73.9209945800002
"664",6.53263055,-73.9202693400002
"665",6.53263055,-73.9195441000002
"666",6.53263055,-73.9188188600002
"667",6.53263055,-73.9180936200002
"668",6.53263055,-73.9173683800002
"669",6.53263055,-73.9166431400002
"670",6.53263055,-73.9159179000002
"671",6.53263055,-73.9151926600002
"672",6.53263055,-73.9144674200002
"673",6.53263055,-73.9137421800003
"674",6.53263055,-73.9130169400003
"675",6.53263055,-73.9122917000003
"676",6.53263055,-73.9115664600003
"677",6.53263055,-73.9108412200003
"678",6.53263055,-73.9101159800003
"679",6.53263055,-73.9093907400003
"680",6.53263055,-73.9086655000003
"681",6.53263055,-73.9079402600003
"682",6.53263055,-73.9072150200003
"683",6.53263055,-73.9064897800003
"684",6.53263055,-73.9057645400003
"685",6.53263055,-73.9050393000003
"686",6.53263055,-73.9043140600003
"687",6.53263055,-73.9035888200003
"688",6.53263055,-73.9028635800003
"689",6.53263055,-73.9021383400003
"690",6.53263055,-73.9014131000004
"691",6.53263055,-73.9006878600004
"692",6.53263055,-73.8999626200004
"693",6.530908105,-73.9449275
"694",6.530908105,-73.94420226
"695",6.530908105,-73.94347702
"696",6.530908105,-73.94275178
"697",6.530908105,-73.94202654
"698",6.530908105,-73.9413013
"699",6.530908105,-73.94057606
"700",6.530908105,-73.93985082
"701",6.530908105,-73.9391255800001
"702",6.530908105,-73.9384003400001
"703",6.530908105,-73.9376751000001
"704",6.530908105,-73.9369498600001
"705",6.530908105,-73.9362246200001
"706",6.530908105,-73.9354993800001
"707",6.530908105,-73.9347741400001
"708",6.530908105,-73.9340489000001
"709",6.530908105,-73.9333236600001
"710",6.530908105,-73.9325984200001
"711",6.530908105,-73.9318731800001
"712",6.530908105,-73.9311479400001
"713",6.530908105,-73.9304227000001
"714",6.530908105,-73.9296974600001
"715",6.530908105,-73.9289722200001
"716",6.530908105,-73.9282469800001
"717",6.530908105,-73.9275217400001
"718",6.530908105,-73.9267965000002
"719",6.530908105,-73.9260712600002
"720",6.530908105,-73.9253460200002
"721",6.530908105,-73.9246207800002
"722",6.530908105,-73.9238955400002
"723",6.530908105,-73.9231703000002
"724",6.530908105,-73.9224450600002
"725",6.530908105,-73.9217198200002
"726",6.530908105,-73.9209945800002
"727",6.530908105,-73.9202693400002
"728",6.530908105,-73.9195441000002
"729",6.530908105,-73.9188188600002
"730",6.530908105,-73.9180936200002
"731",6.530908105,-73.9173683800002
"732",6.530908105,-73.9166431400002
"733",6.530908105,-73.9159179000002
"734",6.530908105,-73.9151926600002
"735",6.530908105,-73.9144674200002
"736",6.530908105,-73.9137421800003
"737",6.530908105,-73.9130169400003
"738",6.530908105,-73.9122917000003
"739",6.530908105,-73.9115664600003
"740",6.530908105,-73.9108412200003
"741",6.530908105,-73.9101159800003
"742",6.530908105,-73.9093907400003
"743",6.530908105,-73.9086655000003
"744",6.530908105,-73.9079402600003
"745",6.530908105,-73.9072150200003
"746",6.530908105,-73.9064897800003
"747",6.530908105,-73.9057645400003
"748",6.530908105,-73.9050393000003
"749",6.530908105,-73.9043140600003
"750",6.530908105,-73.9035888200003
"751",6.530908105,-73.9028635800003
"752",6.530908105,-73.9021383400003
"753",6.530908105,-73.9014131000004
"754",6.530908105,-73.9006878600004
"755",6.530908105,-73.8999626200004
"756",6.52918566,-73.9449275
"757",6.52918566,-73.94420226
"758",6.52918566,-73.94347702
"759",6.52918566,-73.94275178
"760",6.52918566,-73.94202654
"761",6.52918566,-73.9413013
"762",6.52918566,-73.94057606
"763",6.52918566,-73.93985082
"764",6.52918566,-73.9391255800001
"765",6.52918566,-73.9384003400001
"766",6.52918566,-73.9376751000001
"767",6.52918566,-73.9369498600001
"768",6.52918566,-73.9362246200001
"769",6.52918566,-73.9354993800001
"770",6.52918566,-73.9347741400001
"771",6.52918566,-73.9340489000001
"772",6.52918566,-73.9333236600001
"773",6.52918566,-73.9325984200001
"774",6.52918566,-73.9318731800001
"775",6.52918566,-73.9311479400001
"776",6.52918566,-73.9304227000001
"777",6.52918566,-73.9296974600001
"778",6.52918566,-73.9289722200001
"779",6.52918566,-73.9282469800001
"780",6.52918566,-73.9275217400001
"781",6.52918566,-73.9267965000002
"782",6.52918566,-73.9260712600002
"783",6.52918566,-73.9253460200002
"784",6.52918566,-73.9246207800002
"785",6.52918566,-73.9238955400002
"786",6.52918566,-73.9231703000002
"787",6.52918566,-73.9224450600002
"788",6.52918566,-73.9217198200002
"789",6.52918566,-73.9209945800002
