Punto,Lat,Long
309,6.507065839999976,-73.94148261000001
310,6.506340599999976,-73.94148261000001
311,6.505615359999975,-73.94148261000001
312,6.504890119999975,-73.94148261000001
313,6.5041648799999745,-73.94148261000001
314,6.503439639999974,-73.94148261000001
315,6.502714399999974,-73.94148261000001
316,6.501989159999973,-73.94148261000001
317,6.501263919999973,-73.94148261000001
318,6.5005386799999725,-73.94148261000001
319,6.499813439999972,-73.94148261000001
320,6.499088199999972,-73.94148261000001
321,6.498362959999971,-73.94148261000001
322,6.497637719999971,-73.94148261000001
323,6.4969124799999705,-73.94148261000001
324,6.49618723999997,-73.94148261000001
325,6.49546199999997,-73.94148261000001
326,6.494736759999969,-73.94148261000001
327,6.494011519999969,-73.94148261000001
328,6.493286279999968,-73.94148261000001
329,6.492561039999968,-73.94148261000001
330,6.491835799999968,-73.94148261000001
331,6.491110559999967,-73.94148261000001
332,6.490385319999967,-73.94148261000001
333,6.489660079999966,-73.94148261000001
334,6.488934839999966,-73.94148261000001
335,6.488209599999966,-73.94148261000001
336,6.487484359999965,-73.94148261000001
337,6.486759119999965,-73.94148261000001
338,6.486033879999964,-73.94148261000001
339,6.485308639999964,-73.94148261000001
340,6.484583399999964,-73.94148261000001
341,6.483858159999963,-73.94148261000001
342,6.483132919999963,-73.94148261000001
343,6.482407679999962,-73.94148261000001
344,6.481682439999962,-73.94148261000001
345,6.480957199999962,-73.94148261000001
346,6.480231959999961,-73.94148261000001
347,6.479506719999961,-73.94148261000001
348,6.47878147999996,-73.94148261000001
349,6.47805623999996,-73.94148261000001
350,6.4773309999999595,-73.94148261000001
351,6.476605759999959,-73.94148261000001
352,6.475880519999959,-73.94148261000001
353,6.475155279999958,-73.94148261000001
354,6.474430039999958,-73.94148261000001
355,6.4737047999999575,-73.94148261000001
356,6.472979559999957,-73.94148261000001
357,6.472254319999957,-73.94148261000001
358,6.471529079999956,-73.94148261000001
359,6.470803839999956,-73.94148261000001
360,6.4700785999999555,-73.94148261000001
361,6.469353359999955,-73.94148261000001
362,6.468628119999955,-73.94148261000001
363,6.467902879999954,-73.94148261000001
364,6.467177639999954,-73.94148261000001
365,6.4664523999999535,-73.94148261000001
366,6.465727159999953,-73.94148261000001
367,6.465001919999953,-73.94148261000001
368,6.464276679999952,-73.94148261000001
369,6.463551439999952,-73.94148261000001
370,6.4628261999999514,-73.94148261000001
371,6.462100959999951,-73.94148261000001
372,6.461375719999951,-73.94148261000001
373,6.46065047999995,-73.94148261000001
374,6.45992523999995,-73.94148261000001
375,6.549855,-73.93976016500001
376,6.54912976,-73.93976016500001
377,6.548404519999999,-73.93976016500001
378,6.547679279999999,-73.93976016500001
379,6.546954039999998,-73.93976016500001
380,6.546228799999998,-73.93976016500001
381,6.545503559999998,-73.93976016500001
382,6.544778319999997,-73.93976016500001
383,6.544053079999997,-73.93976016500001
384,6.543327839999996,-73.93976016500001
385,6.542602599999996,-73.93976016500001
386,6.5418773599999955,-73.93976016500001
387,6.541152119999995,-73.93976016500001
388,6.540426879999995,-73.93976016500001
389,6.539701639999994,-73.93976016500001
390,6.538976399999994,-73.93976016500001
391,6.5382511599999935,-73.93976016500001
392,6.537525919999993,-73.93976016500001
393,6.536800679999993,-73.93976016500001
394,6.536075439999992,-73.93976016500001
395,6.535350199999992,-73.93976016500001
396,6.5346249599999915,-73.93976016500001
397,6.533899719999991,-73.93976016500001
398,6.533174479999991,-73.93976016500001
399,6.53244923999999,-73.93976016500001
400,6.53172399999999,-73.93976016500001
401,6.5309987599999895,-73.93976016500001
402,6.530273519999989,-73.93976016500001
403,6.529548279999989,-73.93976016500001
404,6.528823039999988,-73.93976016500001
405,6.528097799999988,-73.93976016500001
406,6.5273725599999874,-73.93976016500001
407,6.526647319999987,-73.93976016500001
408,6.525922079999987,-73.93976016500001
409,6.525196839999986,-73.93976016500001
410,6.524471599999986,-73.93976016500001
411,6.523746359999985,-73.93976016500001
412,6.523021119999985,-73.93976016500001
413,6.522295879999985,-73.93976016500001
414,6.521570639999984,-73.93976016500001
415,6.520845399999984,-73.93976016500001
416,6.520120159999983,-73.93976016500001
417,6.519394919999983,-73.93976016500001
418,6.518669679999983,-73.93976016500001
419,6.517944439999982,-73.93976016500001
420,6.517219199999982,-73.93976016500001
421,6.516493959999981,-73.93976016500001
422,6.515768719999981,-73.93976016500001
423,6.515043479999981,-73.93976016500001
424,6.51431823999998,-73.93976016500001
425,6.51359299999998,-73.93976016500001
426,6.512867759999979,-73.93976016500001
427,6.512142519999979,-73.93976016500001
428,6.5114172799999785,-73.93976016500001
429,6.510692039999978,-73.93976016500001
430,6.509966799999978,-73.93976016500001
431,6.509241559999977,-73.93976016500001
432,6.508516319999977,-73.93976016500001
433,6.5077910799999765,-73.93976016500001
434,6.507065839999976,-73.93976016500001
435,6.506340599999976,-73.93976016500001
436,6.505615359999975,-73.93976016500001
437,6.504890119999975,-73.93976016500001
438,6.5041648799999745,-73.93976016500001
439,6.503439639999974,-73.93976016500001
440,6.502714399999974,-73.93976016500001
441,6.501989159999973,-73.93976016500001
442,6.501263919999973,-73.93976016500001
443,6.5005386799999725,-73.93976016500001
444,6.499813439999972,-73.93976016500001
445,6.499088199999972,-73.93976016500001
446,6.498362959999971,-73.93976016500001
447,6.497637719999971,-73.93976016500001
448,6.4969124799999705,-73.93976016500001
449,6.49618723999997,-73.93976016500001
450,6.49546199999997,-73.93976016500001
451,6.494736759999969,-73.93976016500001
452,6.494011519999969,-73.93976016500001
453,6.493286279999968,-73.93976016500001
454,6.492561039999968,-73.93976016500001
455,6.491835799999968,-73.93976016500001
456,6.491110559999967,-73.93976016500001
457,6.490385319999967,-73.93976016500001
458,6.489660079999966,-73.93976016500001
459,6.488934839999966,-73.93976016500001
460,6.488209599999966,-73.93976016500001
461,6.487484359999965,-73.93976016500001
462,6.486759119999965,-73.93976016500001
463,6.486033879999964,-73.93976016500001
464,6.485308639999964,-73.93976016500001
465,6.484583399999964,-73.93976016500001
466,6.483858159999963,-73.93976016500001
467,6.483132919999963,-73.93976016500001
468,6.482407679999962,-73.93976016500001
469,6.481682439999962,-73.93976016500001
470,6.480957199999962,-73.93976016500001
471,6.480231959999961,-73.93976016500001
472,6.479506719999961,-73.93976016500001
473,6.47878147999996,-73.93976016500001
474,6.47805623999996,-73.93976016500001
475,6.4773309999999595,-73.93976016500001
476,6.476605759999959,-73.93976016500001
477,6.475880519999959,-73.93976016500001
478,6.475155279999958,-73.93976016500001
479,6.474430039999958,-73.93976016500001
480,6.4737047999999575,-73.93976016500001
481,6.472979559999957,-73.93976016500001
482,6.472254319999957,-73.93976016500001
483,6.471529079999956,-73.93976016500001
484,6.470803839999956,-73.93976016500001
485,6.4700785999999555,-73.93976016500001
486,6.469353359999955,-73.93976016500001
487,6.468628119999955,-73.93976016500001
488,6.467902879999954,-73.93976016500001
489,6.467177639999954,-73.93976016500001
490,6.4664523999999535,-73.93976016500001
491,6.465727159999953,-73.93976016500001
492,6.465001919999953,-73.93976016500001
493,6.464276679999952,-73.93976016500001
494,6.463551439999952,-73.93976016500001
495,6.4628261999999514,-73.93976016500001
496,6.462100959999951,-73.93976016500001
497,6.461375719999951,-73.93976016500001
498,6.46065047999995,-73.93976016500001
499,6.45992523999995,-73.93976016500001
500,6.549855,-73.93803772000001
501,6.54912976,-73.93803772000001
502,6.548404519999999,-73.93803772000001
503,6.547679279999999,-73.93803772000001
504,6.546954039999998,-73.93803772000001
505,6.546228799999998,-73.93803772000001
506,6.545503559999998,-73.93803772000001
507,6.544778319999997,-73.93803772000001
508,6.544053079999997,-73.93803772000001
509,6.543327839999996,-73.93803772000001
510,6.542602599999996,-73.93803772000001
511,6.5418773599999955,-73.93803772000001
512,6.541152119999995,-73.93803772000001
513,6.540426879999995,-73.93803772000001
514,6.539701639999994,-73.93803772000001
515,6.538976399999994,-73.93803772000001
516,6.5382511599999935,-73.93803772000001
517,6.537525919999993,-73.93803772000001
518,6.536800679999993,-73.93803772000001
519,6.536075439999992,-73.93803772000001
520,6.535350199999992,-73.93803772000001
521,6.5346249599999915,-73.93803772000001
522,6.533899719999991,-73.93803772000001
523,6.533174479999991,-73.93803772000001
524,6.53244923999999,-73.93803772000001
525,6.53172399999999,-73.93803772000001
526,6.5309987599999895,-73.93803772000001
527,6.530273519999989,-73.93803772000001
528,6.529548279999989,-73.93803772000001
529,6.528823039999988,-73.93803772000001
530,6.528097799999988,-73.93803772000001
531,6.5273725599999874,-73.93803772000001
532,6.526647319999987,-73.93803772000001
533,6.525922079999987,-73.93803772000001
534,6.525196839999986,-73.93803772000001
535,6.524471599999986,-73.93803772000001
536,6.523746359999985,-73.93803772000001
537,6.523021119999985,-73.93803772000001
538,6.522295879999985,-73.93803772000001
539,6.521570639999984,-73.93803772000001
540,6.520845399999984,-73.93803772000001
541,6.520120159999983,-73.93803772000001
542,6.519394919999983,-73.93803772000001
543,6.518669679999983,-73.93803772000001
544,6.517944439999982,-73.93803772000001
545,6.517219199999982,-73.93803772000001
546,6.516493959999981,-73.93803772000001
547,6.515768719999981,-73.93803772000001
548,6.515043479999981,-73.93803772000001
549,6.51431823999998,-73.93803772000001
550,6.51359299999998,-73.93803772000001
551,6.512867759999979,-73.93803772000001
552,6.512142519999979,-73.93803772000001
553,6.5114172799999785,-73.93803772000001
554,6.510692039999978,-73.93803772000001
555,6.509966799999978,-73.93803772000001
556,6.509241559999977,-73.93803772000001
557,6.508516319999977,-73.93803772000001
558,6.5077910799999765,-73.93803772000001
559,6.507065839999976,-73.93803772000001
560,6.506340599999976,-73.93803772000001
561,6.505615359999975,-73.93803772000001
562,6.504890119999975,-73.93803772000001
563,6.5041648799999745,-73.93803772000001
564,6.503439639999974,-73.93803772000001
565,6.502714399999974,-73.93803772000001
566,6.501989159999973,-73.93803772000001
567,6.501263919999973,-73.93803772000001
568,6.5005386799999725,-73.93803772000001
569,6.499813439999972,-73.93803772000001
570,6.499088199999972,-73.93803772000001
571,6.498362959999971,-73.93803772000001
572,6.497637719999971,-73.93803772000001
573,6.4969124799999705,-73.93803772000001
574,6.49618723999997,-73.93803772000001
575,6.49546199999997,-73.93803772000001
576,6.494736759999969,-73.93803772000001
577,6.494011519999969,-73.93803772000001
578,6.493286279999968,-73.93803772000001
579,6.492561039999968,-73.93803772000001
580,6.491835799999968,-73.93803772000001
581,6.491110559999967,-73.93803772000001
582,6.490385319999967,-73.93803772000001
583,6.489660079999966,-73.93803772000001
584,6.488934839999966,-73.93803772000001
585,6.488209599999966,-73.93803772000001
586,6.487484359999965,-73.93803772000001
587,6.486759119999965,-73.93803772000001
588,6.486033879999964,-73.93803772000001
589,6.485308639999964,-73.93803772000001
590,6.484583399999964,-73.93803772000001
591,6.483858159999963,-73.93803772000001
592,6.483132919999963,-73.93803772000001
593,6.482407679999962,-73.93803772000001
594,6.481682439999962,-73.93803772000001
595,6.480957199999962,-73.93803772000001
596,6.480231959999961,-73.93803772000001
597,6.479506719999961,-73.93803772000001
598,6.47878147999996,-73.93803772000001
599,6.47805623999996,-73.93803772000001
600,6.4773309999999595,-73.93803772000001
601,6.476605759999959,-73.93803772000001
602,6.475880519999959,-73.93803772000001
603,6.475155279999958,-73.93803772000001
604,6.474430039999958,-73.93803772000001
605,6.4737047999999575,-73.93803772000001
606,6.472979559999957,-73.93803772000001
607,6.472254319999957,-73.93803772000001
608,6.471529079999956,-73.93803772000001
609,6.470803839999956,-73.93803772000001
610,6.4700785999999555,-73.93803772000001
611,6.469353359999955,-73.93803772000001
612,6.468628119999955,-73.93803772000001
613,6.467902879999954,-73.93803772000001
614,6.467177639999954,-73.93803772000001
615,6.4664523999999535,-73.93803772000001
616,6.465727159999953,-73.93803772000001
617,6.465001919999953,-73.93803772000001
618,6.464276679999952,-73.93803772000001
619,6.463551439999952,-73.93803772000001
620,6.4628261999999514,-73.93803772000001
621,6.462100959999951,-73.93803772000001
622,6.461375719999951,-73.93803772000001
623,6.46065047999995,-73.93803772000001
624,6.45992523999995,-73.93803772000001
625,6.549855,-73.93631527500001
626,6.54912976,-73.93631527500001
627,6.548404519999999,-73.93631527500001
628,6.547679279999999,-73.93631527500001
629,6.546954039999998,-73.93631527500001
630,6.546228799999998,-73.93631527500001
631,6.545503559999998,-73.93631527500001
632,6.544778319999997,-73.93631527500001
633,6.544053079999997,-73.93631527500001
634,6.543327839999996,-73.93631527500001
635,6.542602599999996,-73.93631527500001
636,6.5418773599999955,-73.93631527500001
637,6.541152119999995,-73.93631527500001
638,6.540426879999995,-73.93631527500001
639,6.539701639999994,-73.93631527500001
640,6.538976399999994,-73.93631527500001
641,6.5382511599999935,-73.93631527500001
642,6.537525919999993,-73.93631527500001
643,6.536800679999993,-73.93631527500001
644,6.536075439999992,-73.93631527500001
645,6.535350199999992,-73.93631527500001
646,6.5346249599999915,-73.93631527500001
647,6.533899719999991,-73.93631527500001
648,6.533174479999991,-73.93631527500001
649,6.53244923999999,-73.93631527500001
650,6.53172399999999,-73.93631527500001
651,6.5309987599999895,-73.93631527500001
652,6.530273519999989,-73.93631527500001
653,6.529548279999989,-73.93631527500001
654,6.528823039999988,-73.93631527500001
655,6.528097799999988,-73.93631527500001
656,6.5273725599999874,-73.93631527500001
657,6.526647319999987,-73.93631527500001
658,6.525922079999987,-73.93631527500001
659,6.525196839999986,-73.93631527500001
660,6.524471599999986,-73.93631527500001
661,6.523746359999985,-73.93631527500001
662,6.523021119999985,-73.93631527500001
663,6.522295879999985,-73.93631527500001
664,6.521570639999984,-73.93631527500001
665,6.520845399999984,-73.93631527500001
666,6.520120159999983,-73.93631527500001
667,6.519394919999983,-73.93631527500001
668,6.518669679999983,-73.93631527500001
669,6.517944439999982,-73.93631527500001
670,6.517219199999982,-73.93631527500001
671,6.516493959999981,-73.93631527500001
672,6.515768719999981,-73.93631527500001
673,6.515043479999981,-73.93631527500001
674,6.51431823999998,-73.93631527500001
675,6.51359299999998,-73.93631527500001
676,6.512867759999979,-73.93631527500001
677,6.512142519999979,-73.93631527500001
678,6.5114172799999785,-73.93631527500001
679,6.510692039999978,-73.93631527500001
680,6.509966799999978,-73.93631527500001
681,6.509241559999977,-73.93631527500001
682,6.508516319999977,-73.93631527500001
683,6.5077910799999765,-73.93631527500001
684,6.507065839999976,-73.93631527500001
685,6.506340599999976,-73.93631527500001
686,6.505615359999975,-73.93631527500001
687,6.504890119999975,-73.93631527500001
688,6.5041648799999745,-73.93631527500001
689,6.503439639999974,-73.93631527500001
690,6.502714399999974,-73.93631527500001
691,6.501989159999973,-73.93631527500001
692,6.501263919999973,-73.93631527500001
693,6.5005386799999725,-73.93631527500001
694,6.499813439999972,-73.93631527500001
695,6.499088199999972,-73.93631527500001
696,6.498362959999971,-73.93631527500001
697,6.497637719999971,-73.93631527500001
698,6.4969124799999705,-73.93631527500001
699,6.49618723999997,-73.93631527500001
700,6.49546199999997,-73.93631527500001
701,6.494736759999969,-73.93631527500001
702,6.494011519999969,-73.93631527500001
703,6.493286279999968,-73.93631527500001
704,6.492561039999968,-73.93631527500001
705,6.491835799999968,-73.93631527500001
706,6.491110559999967,-73.93631527500001
707,6.490385319999967,-73.93631527500001
708,6.489660079999966,-73.93631527500001
709,6.488934839999966,-73.93631527500001
710,6.488209599999966,-73.93631527500001
711,6.487484359999965,-73.93631527500001
712,6.486759119999965,-73.93631527500001
713,6.486033879999964,-73.93631527500001
714,6.485308639999964,-73.93631527500001
715,6.484583399999964,-73.93631527500001
716,6.483858159999963,-73.93631527500001
717,6.483132919999963,-73.93631527500001
718,6.482407679999962,-73.93631527500001
719,6.481682439999962,-73.93631527500001
720,6.480957199999962,-73.93631527500001
721,6.480231959999961,-73.93631527500001
722,6.479506719999961,-73.93631527500001
723,6.47878147999996,-73.93631527500001
724,6.47805623999996,-73.93631527500001
725,6.4773309999999595,-73.93631527500001
726,6.476605759999959,-73.93631527500001
727,6.475880519999959,-73.93631527500001
728,6.475155279999958,-73.93631527500001
729,6.474430039999958,-73.93631527500001
730,6.4737047999999575,-73.93631527500001
731,6.472979559999957,-73.93631527500001
732,6.472254319999957,-73.93631527500001
733,6.471529079999956,-73.93631527500001
734,6.470803839999956,-73.93631527500001
735,6.4700785999999555,-73.93631527500001
736,6.469353359999955,-73.93631527500001
737,6.468628119999955,-73.93631527500001
738,6.467902879999954,-73.93631527500001
739,6.467177639999954,-73.93631527500001
740,6.4664523999999535,-73.93631527500001
741,6.465727159999953,-73.93631527500001
742,6.465001919999953,-73.93631527500001
743,6.464276679999952,-73.93631527500001
744,6.463551439999952,-73.93631527500001
745,6.4628261999999514,-73.93631527500001
746,6.462100959999951,-73.93631527500001
747,6.461375719999951,-73.93631527500001
748,6.46065047999995,-73.93631527500001
749,6.45992523999995,-73.93631527500001
750,6.549855,-73.93459283000001
751,6.54912976,-73.93459283000001
752,6.548404519999999,-73.93459283000001
753,6.547679279999999,-73.93459283000001
754,6.546954039999998,-73.93459283000001
755,6.546228799999998,-73.93459283000001
756,6.545503559999998,-73.93459283000001
