Punto,Lat,Long
1971,6.496459204999987,-73.93187318000011
1972,6.496459204999987,-73.93114794000012
1973,6.496459204999987,-73.93042270000012
1974,6.496459204999987,-73.92969746000013
1975,6.496459204999987,-73.92897222000013
1976,6.496459204999987,-73.92824698000014
1977,6.496459204999987,-73.92752174000015
1978,6.496459204999987,-73.92679650000015
1979,6.496459204999987,-73.92607126000016
1980,6.496459204999987,-73.92534602000016
1981,6.496459204999987,-73.92462078000017
1982,6.496459204999987,-73.92389554000017
1983,6.496459204999987,-73.92317030000018
1984,6.496459204999987,-73.92244506000019
1985,6.496459204999987,-73.92171982000019
1986,6.496459204999987,-73.9209945800002
1987,6.496459204999987,-73.9202693400002
1988,6.496459204999987,-73.91954410000021
1989,6.496459204999987,-73.91881886000021
1990,6.496459204999987,-73.91809362000022
1991,6.496459204999987,-73.91736838000023
1992,6.496459204999987,-73.91664314000023
1993,6.496459204999987,-73.91591790000024
1994,6.496459204999987,-73.91519266000024
1995,6.496459204999987,-73.91446742000025
1996,6.496459204999987,-73.91374218000026
1997,6.496459204999987,-73.91301694000026
1998,6.496459204999987,-73.91229170000027
1999,6.496459204999987,-73.91156646000027
2000,6.496459204999987,-73.91084122000028
2001,6.496459204999987,-73.91011598000028
2002,6.496459204999987,-73.90939074000029
2003,6.496459204999987,-73.9086655000003
2004,6.496459204999987,-73.9079402600003
2005,6.496459204999987,-73.90721502000031
2006,6.496459204999987,-73.90648978000031
2007,6.496459204999987,-73.90576454000032
2008,6.496459204999987,-73.90503930000033
2009,6.496459204999987,-73.90431406000033
2010,6.496459204999987,-73.90358882000034
2011,6.496459204999987,-73.90286358000034
2012,6.496459204999987,-73.90213834000035
2013,6.496459204999987,-73.90141310000035
2014,6.496459204999987,-73.90068786000036
2015,6.496459204999987,-73.89996262000037
2016,6.494736759999987,-73.9449275
2017,6.494736759999987,-73.94420226000001
2018,6.494736759999987,-73.94347702000002
2019,6.494736759999987,-73.94275178000002
2020,6.494736759999987,-73.94202654000003
2021,6.494736759999987,-73.94130130000003
2022,6.494736759999987,-73.94057606000004
2023,6.494736759999987,-73.93985082000005
2024,6.494736759999987,-73.93912558000005
2025,6.494736759999987,-73.93840034000006
2026,6.494736759999987,-73.93767510000006
2027,6.494736759999987,-73.93694986000007
2028,6.494736759999987,-73.93622462000008
2029,6.494736759999987,-73.93549938000008
2030,6.494736759999987,-73.93477414000009
2031,6.494736759999987,-73.93404890000009
2032,6.494736759999987,-73.9333236600001
2033,6.494736759999987,-73.9325984200001
2034,6.494736759999987,-73.93187318000011
2035,6.494736759999987,-73.93114794000012
2036,6.494736759999987,-73.93042270000012
2037,6.494736759999987,-73.92969746000013
2038,6.494736759999987,-73.92897222000013
2039,6.494736759999987,-73.92824698000014
2040,6.494736759999987,-73.92752174000015
2041,6.494736759999987,-73.92679650000015
2042,6.494736759999987,-73.92607126000016
2043,6.494736759999987,-73.92534602000016
2044,6.494736759999987,-73.92462078000017
2045,6.494736759999987,-73.92389554000017
2046,6.494736759999987,-73.92317030000018
2047,6.494736759999987,-73.92244506000019
2048,6.494736759999987,-73.92171982000019
2049,6.494736759999987,-73.9209945800002
2050,6.494736759999987,-73.9202693400002
2051,6.494736759999987,-73.91954410000021
2052,6.494736759999987,-73.91881886000021
2053,6.494736759999987,-73.91809362000022
2054,6.494736759999987,-73.91736838000023
2055,6.494736759999987,-73.91664314000023
2056,6.494736759999987,-73.91591790000024
2057,6.494736759999987,-73.91519266000024
2058,6.494736759999987,-73.91446742000025
2059,6.494736759999987,-73.91374218000026
2060,6.494736759999987,-73.91301694000026
2061,6.494736759999987,-73.91229170000027
2062,6.494736759999987,-73.91156646000027
2063,6.494736759999987,-73.91084122000028
2064,6.494736759999987,-73.91011598000028
2065,6.494736759999987,-73.90939074000029
2066,6.494736759999987,-73.9086655000003
2067,6.494736759999987,-73.9079402600003
2068,6.494736759999987,-73.90721502000031
2069,6.494736759999987,-73.90648978000031
2070,6.494736759999987,-73.90576454000032
2071,6.494736759999987,-73.90503930000033
2072,6.494736759999987,-73.90431406000033
2073,6.494736759999987,-73.90358882000034
2074,6.494736759999987,-73.90286358000034
2075,6.494736759999987,-73.90213834000035
2076,6.494736759999987,-73.90141310000035
2077,6.494736759999987,-73.90068786000036
2078,6.494736759999987,-73.89996262000037
2079,6.493014314999987,-73.9449275
2080,6.493014314999987,-73.94420226000001
2081,6.493014314999987,-73.94347702000002
2082,6.493014314999987,-73.94275178000002
2083,6.493014314999987,-73.94202654000003
2084,6.493014314999987,-73.94130130000003
2085,6.493014314999987,-73.94057606000004
2086,6.493014314999987,-73.93985082000005
2087,6.493014314999987,-73.93912558000005
2088,6.493014314999987,-73.93840034000006
2089,6.493014314999987,-73.93767510000006
2090,6.493014314999987,-73.93694986000007
2091,6.493014314999987,-73.93622462000008
2092,6.493014314999987,-73.93549938000008
2093,6.493014314999987,-73.93477414000009
2094,6.493014314999987,-73.93404890000009
2095,6.493014314999987,-73.9333236600001
2096,6.493014314999987,-73.9325984200001
2097,6.493014314999987,-73.93187318000011
2098,6.493014314999987,-73.93114794000012
2099,6.493014314999987,-73.93042270000012
2100,6.493014314999987,-73.92969746000013
2101,6.493014314999987,-73.92897222000013
2102,6.493014314999987,-73.92824698000014
2103,6.493014314999987,-73.92752174000015
2104,6.493014314999987,-73.92679650000015
2105,6.493014314999987,-73.92607126000016
2106,6.493014314999987,-73.92534602000016
2107,6.493014314999987,-73.92462078000017
2108,6.493014314999987,-73.92389554000017
