id,x_survey,y_survey,E,N,lon,lat
S_15_117,5739.574581533156,4419.4173824159225,829893.6565812384,480327.30003902805,-72.02818854841126,4.339727374745513
S_15_118,5788.630774537713,4419.4173824159225,829942.7127742429,480327.30003902805,-72.02774703228017,4.339725633528291
S_15_119,5837.6869675422695,4419.4173824159225,829991.7689672475,480327.30003902805,-72.02730551632793,4.339723892053324
S_15_120,5886.743160546826,4419.4173824159225,830040.825160252,480327.30003902805,-72.02686400055458,4.339722150320612
S_15_121,5935.799353551383,4419.4173824159225,830089.8813532565,480327.30003902805,-72.02642248496011,4.339720408330158
S_15_122,5984.85554655594,4419.4173824159225,830138.9375462611,480327.30003902805,-72.02598096954458,4.339718666081957
S_15_123,6033.911739560497,4419.4173824159225,830187.9937392657,480327.30003902805,-72.02553945430797,4.339716923576016
S_15_124,6082.967932565054,4419.4173824159225,830237.0499322702,480327.30003902805,-72.02509793925037,4.3397151808123295
S_15_125,6132.024125569611,4419.4173824159225,830286.1061252748,480327.30003902805,-72.02465642437176,4.339713437790904
S_15_126,6181.080318574168,4419.4173824159225,830335.1623182794,480327.30003902805,-72.02421490967218,4.3397116945117356
S_15_127,6230.136511578725,4419.4173824159225,830384.2185112839,480327.30003902805,-72.02377339515166,4.339709950974825
S_15_128,6279.192704583282,4419.4173824159225,830433.2747042885,480327.30003902805,-72.02333188081023,4.339708207180174
S_15_129,6328.248897587839,4419.4173824159225,830482.330897293,480327.30003902805,-72.02289036664791,4.339706463127785
S_15_130,6377.305090592396,4419.4173824159225,830531.3870902975,480327.30003902805,-72.02244885266472,4.339704718817657
S_15_131,6426.3612835969525,4419.4173824159225,830580.4432833021,480327.30003902805,-72.02200733886069,4.3397029742497875
S_15_132,6475.417476601509,4419.4173824159225,830629.4994763067,480327.30003902805,-72.02156582523587,4.339701229424181
S_15_133,6524.473669606066,4419.4173824159225,830678.5556693112,480327.30003902805,-72.02112431179025,4.339699484340836
S_15_134,6573.529862610623,4419.4173824159225,830727.6118623158,480327.30003902805,-72.02068279852388,4.339697738999753
S_15_135,6622.58605561518,4419.4173824159225,830776.6680553204,480327.30003902805,-72.02024128543677,4.339695993400935
S_15_136,6671.642248619737,4419.4173824159225,830825.7242483249,480327.30003902805,-72.01979977252896,4.3396942475443785
S_15_137,6720.698441624294,4419.4173824159225,830874.7804413295,480327.30003902805,-72.01935825980047,4.339692501430087
S_15_138,6769.754634628851,4419.4173824159225,830923.8366343341,480327.30003902805,-72.01891674725132,4.3396907550580615
S_15_139,6818.810827633408,4419.4173824159225,830972.8928273385,480327.30003902805,-72.01847523488156,4.339689008428299
S_15_140,6867.867020637965,4419.4173824159225,831021.9490203431,480327.30003902805,-72.0180337226912,4.339687261540804
S_15_141,6916.923213642522,4419.4173824159225,831071.0052133477,480327.30003902805,-72.01759221068026,4.3396855143955735
S_15_142,6965.979406647079,4419.4173824159225,831120.0614063522,480327.30003902805,-72.01715069884878,4.339683766992612
S_15_143,7015.0355996516355,4419.4173824159225,831169.1175993568,480327.30003902805,-72.01670918719678,4.3396820193319146
S_15_144,7064.091792656192,4419.4173824159225,831218.1737923614,480327.30003902805,-72.0162676757243,4.339680271413488
S_15_145,7113.147985660748,4419.4173824159225,831267.2299853659,480327.30003902805,-72.01582616443133,4.339678523237328
S_15_146,7162.204178665305,4419.4173824159225,831316.2861783705,480327.30003902805,-72.01538465331794,4.339676774803437
S_16_0,0.0,4714.045207910317,824154.0819997052,480621.92786452244,-72.07983692323842,4.34259127063784
S_16_1,49.05619300455689,4714.045207910317,824203.1381927098,480621.92786452244,-72.0793953848222,4.342589558526978
S_16_2,98.11238600911378,4714.045207910317,824252.1943857142,480621.92786452244,-72.07895384658174,4.342587846158152
S_16_3,147.16857901367067,4714.045207910317,824301.2505787188,480621.92786452244,-72.07851230851705,4.342586133531362
S_16_4,196.22477201822755,4714.045207910317,824350.3067717234,480621.92786452244,-72.07807077062817,4.34258442064661
S_16_5,245.28096502278444,4714.045207910317,824399.3629647279,480621.92786452244,-72.07762923291511,4.342582707503896
S_16_6,294.33715802734133,4714.045207910317,824448.4191577325,480621.92786452244,-72.07718769537793,4.34258099410322
S_16_7,343.3933510318982,4714.045207910317,824497.4753507371,480621.92786452244,-72.07674615801662,4.342579280444581
S_16_8,392.4495440364551,4714.045207910317,824546.5315437416,480621.92786452244,-72.07630462083122,4.342577566527984
S_16_9,441.505737041012,4714.045207910317,824595.5877367462,480621.92786452244,-72.07586308382176,4.342575852353425
S_16_10,490.5619300455689,4714.045207910317,824644.6439297508,480621.92786452244,-72.07542154698827,4.342574137920908
S_16_11,539.6181230501257,4714.045207910317,824693.7001227553,480621.92786452244,-72.07498001033075,4.342572423230431
S_16_12,588.6743160546827,4714.045207910317,824742.7563157598,480621.92786452244,-72.07453847384926,4.342570708281994
S_16_13,637.7305090592396,4714.045207910317,824791.8125087644,480621.92786452244,-72.0740969375438,4.3425689930755995
S_16_14,686.7867020637964,4714.045207910317,824840.8687017689,480621.92786452244,-72.07365540141441,4.342567277611249
S_16_15,735.8428950683533,4714.045207910317,824889.9248947735,480621.92786452244,-72.07321386546113,4.342565561888941
S_16_16,784.8990880729102,4714.045207910317,824938.9810877781,480621.92786452244,-72.07277232968397,4.342563845908674
S_16_17,833.9552810774671,4714.045207910317,824988.0372807826,480621.92786452244,-72.07233079408296,4.342562129670453
S_16_18,883.011474082024,4714.045207910317,825037.0934737872,480621.92786452244,-72.0718892586581,4.342560413174277
S_16_19,932.0676670865809,4714.045207910317,825086.1496667918,480621.92786452244,-72.07144772340946,4.342558696420144
S_16_20,981.1238600911378,4714.045207910317,825135.2058597963,480621.92786452244,-72.07100618833705,4.342556979408058
S_16_21,1030.1800530956946,4714.045207910317,825184.2620528009,480621.92786452244,-72.0705646534409,4.342555262138016
S_16_22,1079.2362461002515,4714.045207910317,825233.3182458055,480621.92786452244,-72.07012311872101,4.342553544610022
S_16_23,1128.2924391048084,4714.045207910317,825282.3744388099,480621.92786452244,-72.06968158417746,4.342551826824075
S_16_24,1177.3486321093653,4714.045207910317,825331.4306318145,480621.92786452244,-72.06924004981023,4.342550108780174
S_16_25,1226.4048251139222,4714.045207910317,825380.4868248191,480621.92786452244,-72.06879851561935,4.342548390478322
S_16_26,1275.4610181184792,4714.045207910317,825429.5430178236,480621.92786452244,-72.06835698160485,4.342546671918519
S_16_27,1324.517211123036,4714.045207910317,825478.5992108282,480621.92786452244,-72.06791544776678,4.342544953100763
S_16_28,1373.5734041275928,4714.045207910317,825527.6554038328,480621.92786452244,-72.06747391410515,4.342543234025058
S_16_29,1422.6295971321497,4714.045207910317,825576.7115968373,480621.92786452244,-72.06703238061998,4.342541514691402
S_16_30,1471.6857901367066,4714.045207910317,825625.7677898419,480621.92786452244,-72.0665908473113,4.342539795099798
S_16_31,1520.7419831412635,4714.045207910317,825674.8239828465,480621.92786452244,-72.06614931417914,4.3425380752502445
S_16_32,1569.7981761458204,4714.045207910317,825723.8801758509,480621.92786452244,-72.06570778122354,4.342536355142743
S_16_33,1618.8543691503774,4714.045207910317,825772.9363688555,480621.92786452244,-72.06526624844449,4.3425346347772935
S_16_34,1667.9105621549343,4714.045207910317,825821.9925618601,480621.92786452244,-72.06482471584205,4.342532914153894
S_16_35,1716.9667551594912,4714.045207910317,825871.0487548647,480621.92786452244,-72.06438318341624,4.342531193272549
S_16_36,1766.022948164048,4714.045207910317,825920.1049478692,480621.92786452244,-72.06394165116708,4.342529472133259
S_16_37,1815.0791411686048,4714.045207910317,825969.1611408738,480621.92786452244,-72.06350011909458,4.342527750736022
S_16_38,1864.1353341731617,4714.045207910317,826018.2173338784,480621.92786452244,-72.0630585871988,4.342526029080839
S_16_39,1913.1915271777186,4714.045207910317,826067.2735268829,480621.92786452244,-72.06261705547975,4.342524307167712
S_16_40,1962.2477201822755,4714.045207910317,826116.3297198875,480621.92786452244,-72.06217552393747,4.34252258499664
S_16_41,2011.3039131868325,4714.045207910317,826165.3859128921,480621.92786452244,-72.06173399257194,4.342520862567626
S_16_42,2060.360106191389,4714.045207910317,826214.4421058965,480621.92786452244,-72.06129246138325,4.3425191398806655
S_16_43,2109.416299195946,4714.045207910317,826263.4982989011,480621.92786452244,-72.06085093037139,4.342517416935763
S_16_44,2158.472492200503,4714.045207910317,826312.5544919057,480621.92786452244,-72.0604093995364,4.342515693732919
S_16_45,2207.52868520506,4714.045207910317,826361.6106849102,480621.92786452244,-72.05996786887829,4.342513970272133
S_16_46,2256.584878209617,4714.045207910317,826410.6668779148,480621.92786452244,-72.05952633839708,4.342512246553406
S_16_47,2305.6410712141737,4714.045207910317,826459.7230709194,480621.92786452244,-72.05908480809283,4.342510522576738
S_16_48,2354.6972642187307,4714.045207910317,826508.7792639239,480621.92786452244,-72.05864327796556,4.34250879834213
S_16_49,2403.7534572232876,4714.045207910317,826557.8354569285,480621.92786452244,-72.05820174801528,4.342507073849582
S_16_50,2452.8096502278445,4714.045207910317,826606.8916499331,480621.92786452244,-72.057760218242,4.342505349099094
S_16_51,2501.8658432324014,4714.045207910317,826655.9478429375,480621.92786452244,-72.0573186886458,4.342503624090667
S_16_52,2550.9220362369583,4714.045207910317,826705.0040359421,480621.92786452244,-72.05687715922664,4.342501898824303
S_16_53,2599.9782292415152,4714.045207910317,826754.0602289467,480621.92786452244,-72.0564356299846,4.342500173300001
S_16_54,2649.034422246072,4714.045207910317,826803.1164219512,480621.92786452244,-72.05599410091969,4.342498447517761
S_16_55,2698.090615250629,4714.045207910317,826852.1726149558,480621.92786452244,-72.05555257203194,4.342496721477585
S_16_56,2747.1468082551855,4714.045207910317,826901.2288079604,480621.92786452244,-72.05511104332138,4.342494995179472
S_16_57,2796.2030012597425,4714.045207910317,826950.2850009649,480621.92786452244,-72.054669514788,4.342493268623424
S_16_58,2845.2591942642994,4714.045207910317,826999.3411939695,480621.92786452244,-72.05422798643187,4.34249154180944
S_16_59,2894.3153872688563,4714.045207910317,827048.3973869741,480621.92786452244,-72.053786458253,4.3424898147375215
S_16_60,2943.371580273413,4714.045207910317,827097.4535799786,480621.92786452244,-72.05334493025141,4.342488087407669
S_16_61,2992.42777327797,4714.045207910317,827146.5097729831,480621.92786452244,-72.05290340242713,4.342486359819884
S_16_62,3041.483966282527,4714.045207910317,827195.5659659877,480621.92786452244,-72.0524618747802,4.342484631974164
S_16_63,3090.540159287084,4714.045207910317,827244.6221589922,480621.92786452244,-72.05202034731063,4.342482903870513
S_16_64,3139.596352291641,4714.045207910317,827293.6783519968,480621.92786452244,-72.05157882001848,4.3424811755089285
S_16_65,3188.652545296198,4714.045207910317,827342.7345450014,480621.92786452244,-72.05113729290372,4.342479446889414
S_16_66,3237.7087383007547,4714.045207910317,827391.7907380059,480621.92786452244,-72.05069576596641,4.342477718011966
S_16_67,3286.7649313053116,4714.045207910317,827440.8469310105,480621.92786452244,-72.05025423920658,4.34247598887659
S_16_68,3335.8211243098685,4714.045207910317,827489.9031240151,480621.92786452244,-72.04981271262423,4.342474259483281
S_16_69,3384.8773173144255,4714.045207910317,827538.9593170196,480621.92786452244,-72.04937118621942,4.342472529832045
S_16_70,3433.9335103189824,4714.045207910317,827588.0155100242,480621.92786452244,-72.04892965999215,4.342470799922879
S_16_71,3482.9897033235393,4714.045207910317,827637.0717030287,480621.92786452244,-72.04848813394247,4.342469069755784
S_16_72,3532.045896328096,4714.045207910317,827686.1278960332,480621.92786452244,-72.0480466080704,4.342467339330763
S_16_73,3581.1020893326527,4714.045207910317,827735.1840890378,480621.92786452244,-72.04760508237595,4.342465608647812
S_16_74,3630.1582823372096,4714.045207910317,827784.2402820424,480621.92786452244,-72.04716355685916,4.342463877706936
S_16_75,3679.2144753417665,4714.045207910317,827833.2964750469,480621.92786452244,-72.04672203152006,4.342462146508132
S_16_76,3728.2706683463234,4714.045207910317,827882.3526680515,480621.92786452244,-72.04628050635867,4.342460415051401
S_16_77,3777.3268613508803,4714.045207910317,827931.4088610561,480621.92786452244,-72.045838981375,4.342458683336747
S_16_78,3826.3830543554373,4714.045207910317,827980.4650540606,480621.92786452244,-72.0453974565691,4.342456951364169
S_16_79,3875.439247359994,4714.045207910317,828029.5212470652,480621.92786452244,-72.044955931941,4.342455219133663
S_16_80,3924.495440364551,4714.045207910317,828078.5774400698,480621.92786452244,-72.04451440749071,4.342453486645235
S_16_81,3973.551633369108,4714.045207910317,828127.6336330742,480621.92786452244,-72.04407288321828,4.342451753898884
S_16_82,4022.607826373665,4714.045207910317,828176.6898260788,480621.92786452244,-72.04363135912368,4.342450020894609
S_16_83,4071.664019378222,4714.045207910317,828225.7460190834,480621.92786452244,-72.043189835207,4.342448287632412
S_16_84,4120.720212382778,4714.045207910317,828274.8022120879,480621.92786452244,-72.04274831146826,4.342446554112294
S_16_85,4169.776405387335,4714.045207910317,828323.8584050925,480621.92786452244,-72.04230678790745,4.342444820334253
S_16_86,4218.832598391892,4714.045207910317,828372.9145980971,480621.92786452244,-72.0418652645246,4.342443086298292
S_16_87,4267.888791396449,4714.045207910317,828421.9707911016,480621.92786452244,-72.04142374131978,4.3424413520044105
S_16_88,4316.944984401006,4714.045207910317,828471.0269841062,480621.92786452244,-72.04098221829297,4.34243961745261
S_16_89,4366.001177405563,4714.045207910317,828520.0831771108,480621.92786452244,-72.04054069544422,4.34243788264289
S_16_90,4415.05737041012,4714.045207910317,828569.1393701152,480621.92786452244,-72.04009917277355,4.342436147575252
S_16_91,4464.113563414677,4714.045207910317,828618.1955631198,480621.92786452244,-72.03965765028099,4.342434412249694
S_16_92,4513.169756419234,4714.045207910317,828667.2517561244,480621.92786452244,-72.03921612796657,4.342432676666219
S_16_93,4562.225949423791,4714.045207910317,828716.3079491289,480621.92786452244,-72.0387746058303,4.342430940824826
S_16_94,4611.2821424283475,4714.045207910317,828765.3641421335,480621.92786452244,-72.03833308387222,4.342429204725517
S_16_95,4660.338335432904,4714.045207910317,828814.4203351381,480621.92786452244,-72.03789156209234,4.3424274683682915
S_16_96,4709.394528437461,4714.045207910317,828863.4765281426,480621.92786452244,-72.03745004049071,4.342425731753151
S_16_97,4758.450721442018,4714.045207910317,828912.5327211472,480621.92786452244,-72.03700851906736,4.342423994880094
S_16_98,4807.506914446575,4714.045207910317,828961.5889141518,480621.92786452244,-72.03656699782229,4.342422257749123
S_16_99,4856.563107451132,4714.045207910317,829010.6451071562,480621.92786452244,-72.03612547675554,4.342420520360239
S_16_100,4905.619300455689,4714.045207910317,829059.7013001608,480621.92786452244,-72.03568395586714,4.34241878271344
S_16_101,4954.675493460246,4714.045207910317,829108.7574931654,480621.92786452244,-72.0352424351571,4.3424170448087285
S_16_102,5003.731686464803,4714.045207910317,829157.81368617,480621.92786452244,-72.03480091462548,4.342415306646103
S_16_103,5052.78787946936,4714.045207910317,829206.8698791745,480621.92786452244,-72.03435939427227,4.342413568225568
S_16_104,5101.844072473917,4714.045207910317,829255.9260721791,480621.92786452244,-72.03391787409753,4.34241182954712
S_16_105,5150.900265478474,4714.045207910317,829304.9822651837,480621.92786452244,-72.03347635410124,4.34241009061076
S_16_106,5199.9564584830305,4714.045207910317,829354.0384581882,480621.92786452244,-72.03303483428347,4.342408351416491
S_16_107,5249.012651487587,4714.045207910317,829403.0946511928,480621.92786452244,-72.03259331464423,4.342406611964312
S_16_108,5298.068844492144,4714.045207910317,829452.1508441974,480621.92786452244,-72.03215179518355,4.342404872254223
S_16_109,5347.125037496701,4714.045207910317,829501.2070372018,480621.92786452244,-72.03171027590145,4.342403132286225
S_16_110,5396.181230501258,4714.045207910317,829550.2632302064,480621.92786452244,-72.03126875679796,4.342401392060318
S_16_111,5445.237423505815,4714.045207910317,829599.319423211,480621.92786452244,-72.03082723787311,4.342399651576502
S_16_112,5494.293616510371,4714.045207910317,829648.3756162155,480621.92786452244,-72.03038571912691,4.342397910834782
S_16_113,5543.349809514928,4714.045207910317,829697.4318092201,480621.92786452244,-72.02994420055943,4.342396169835152
S_16_114,5592.406002519485,4714.045207910317,829746.4880022247,480621.92786452244,-72.02950268217063,4.3423944285776175
S_16_115,5641.462195524042,4714.045207910317,829795.5441952292,480621.92786452244,-72.02906116396059,4.342392687062175
S_16_116,5690.518388528599,4714.045207910317,829844.6003882338,480621.92786452244,-72.02861964592933,4.342390945288829
S_16_117,5739.574581533156,4714.045207910317,829893.6565812384,480621.92786452244,-72.02817812807686,4.342389203257578
S_16_118,5788.630774537713,4714.045207910317,829942.7127742429,480621.92786452244,-72.0277366104032,4.342387460968421
S_16_119,5837.6869675422695,4714.045207910317,829991.7689672475,480621.92786452244,-72.0272950929084,4.342385718421362
S_16_120,5886.743160546826,4714.045207910317,830040.825160252,480621.92786452244,-72.02685357559247,4.342383975616399
S_16_121,5935.799353551383,4714.045207910317,830089.8813532565,480621.92786452244,-72.02641205845545,4.3423822325535335
S_16_122,5984.85554655594,4714.045207910317,830138.9375462611,480621.92786452244,-72.02597054149736,4.342380489232765
S_16_123,6033.911739560497,4714.045207910317,830187.9937392657,480621.92786452244,-72.02552902471821,4.342378745654097
S_16_124,6082.967932565054,4714.045207910317,830237.0499322702,480621.92786452244,-72.02508750811805,4.342377001817525
S_16_125,6132.024125569611,4714.045207910317,830286.1061252748,480621.92786452244,-72.02464599169689,4.342375257723054
S_16_126,6181.080318574168,4714.045207910317,830335.1623182794,480621.92786452244,-72.02420447545477,4.342373513370681
S_16_127,6230.136511578725,4714.045207910317,830384.2185112839,480621.92786452244,-72.0237629593917,4.34237176876041
S_16_128,6279.192704583282,4714.045207910317,830433.2747042885,480621.92786452244,-72.02332144350773,4.342370023892238
S_16_129,6328.248897587839,4714.045207910317,830482.330897293,480621.92786452244,-72.02287992780288,4.342368278766169
S_16_130,6377.305090592396,4714.045207910317,830531.3870902975,480621.92786452244,-72.02243841227715,4.342366533382202
S_16_131,6426.3612835969525,4714.045207910317,830580.4432833021,480621.92786452244,-72.0219968969306,4.342364787740335
S_16_132,6475.417476601509,4714.045207910317,830629.4994763067,480621.92786452244,-72.02155538176324,4.342363041840573
S_16_133,6524.473669606066,4714.045207910317,830678.5556693112,480621.92786452244,-72.0211138667751,4.342361295682915
S_16_134,6573.529862610623,4714.045207910317,830727.6118623158,480621.92786452244,-72.0206723519662,4.342359549267361
S_16_135,6622.58605561518,4714.045207910317,830776.6680553204,480621.92786452244,-72.02023083733658,4.342357802593909
S_16_136,6671.642248619737,4714.045207910317,830825.7242483249,480621.92786452244,-72.01978932288625,4.342356055662564
S_16_137,6720.698441624294,4714.045207910317,830874.7804413295,480621.92786452244,-72.01934780861525,4.342354308473323
S_16_138,6769.754634628851,4714.045207910317,830923.8366343341,480621.92786452244,-72.01890629452362,4.342352561026189
S_16_139,6818.810827633408,4714.045207910317,830972.8928273385,480621.92786452244,-72.01846478061134,4.342350813321161
S_16_140,6867.867020637965,4714.045207910317,831021.9490203431,480621.92786452244,-72.01802326687847,4.34234906535824
S_16_141,6916.923213642522,4714.045207910317,831071.0052133477,480621.92786452244,-72.01758175332503,4.3423473171374285
S_16_142,6965.979406647079,4714.045207910317,831120.0614063522,480621.92786452244,-72.01714023995106,4.342345568658723
S_16_143,7015.0355996516355,4714.045207910317,831169.1175993568,480621.92786452244,-72.01669872675656,4.342343819922126
S_16_144,7064.091792656192,4714.045207910317,831218.1737923614,480621.92786452244,-72.0162572137416,4.342342070927639
S_16_145,7113.147985660748,4714.045207910317,831267.2299853659,480621.92786452244,-72.01581570090615,4.342340321675262
S_16_146,7162.204178665305,4714.045207910317,831316.2861783705,480621.92786452244,-72.01537418825026,4.3423385721649925
S_17_0,0.0,5008.6730334047115,824154.0819997052,480916.55569001683,-72.07982667706742,4.345253223259176
S_17_1,49.05619300455689,5008.6730334047115,824203.1381927098,480916.55569001683,-72.07938513710732,4.345251510094939
S_17_2,98.11238600911378,5008.6730334047115,824252.1943857142,480916.55569001683,-72.07894359732296,4.3452497966725785
S_17_3,147.16857901367067,5008.6730334047115,824301.2505787188,480916.55569001683,-72.0785020577144,4.3452480829920965
S_17_4,196.22477201822755,5008.6730334047115,824350.3067717234,480916.55569001683,-72.07806051828165,4.345246369053494
S_17_5,245.28096502278444,5008.6730334047115,824399.3629647279,480916.55569001683,-72.07761897902472,4.34524465485677
S_17_6,294.33715802734133,5008.6730334047115,824448.4191577325,480916.55569001683,-72.07717743994367,4.345242940401926
S_17_7,343.3933510318982,5008.6730334047115,824497.4753507371,480916.55569001683,-72.07673590103848,4.3452412256889605
S_17_8,392.4495440364551,5008.6730334047115,824546.5315437416,480916.55569001683,-72.07629436230921,4.345239510717876
S_17_9,441.505737041012,5008.6730334047115,824595.5877367462,480916.55569001683,-72.0758528237559,4.345237795488675
S_17_10,490.5619300455689,5008.6730334047115,824644.6439297508,480916.55569001683,-72.07541128537854,4.345236080001354
S_17_11,539.6181230501257,5008.6730334047115,824693.7001227553,480916.55569001683,-72.07496974717718,4.345234364255915
S_17_12,588.6743160546827,5008.6730334047115,824742.7563157598,480916.55569001683,-72.07452820915184,4.345232648252359
S_17_13,637.7305090592396,5008.6730334047115,824791.8125087644,480916.55569001683,-72.07408667130254,4.3452309319906846
S_17_14,686.7867020637964,5008.6730334047115,824840.8687017689,480916.55569001683,-72.07364513362931,4.345229215470896
S_17_15,735.8428950683533,5008.6730334047115,824889.9248947735,480916.55569001683,-72.07320359613217,4.3452274986929895
S_17_16,784.8990880729102,5008.6730334047115,824938.9810877781,480916.55569001683,-72.07276205881118,4.3452257816569695
S_17_17,833.9552810774671,5008.6730334047115,824988.0372807826,480916.55569001683,-72.07232052166631,4.345224064362834
S_17_18,883.011474082024,5008.6730334047115,825037.0934737872,480916.55569001683,-72.07187898469765,4.3452223468105835
S_17_19,932.0676670865809,5008.6730334047115,825086.1496667918,480916.55569001683,-72.07143744790518,4.345220629000219
S_17_20,981.1238600911378,5008.6730334047115,825135.2058597963,480916.55569001683,-72.07099591128893,4.345218910931743
S_17_21,1030.1800530956946,5008.6730334047115,825184.2620528009,480916.55569001683,-72.07055437484897,4.345217192605154
S_17_22,1079.2362461002515,5008.6730334047115,825233.3182458055,480916.55569001683,-72.07011283858526,4.345215474020452
S_17_23,1128.2924391048084,5008.6730334047115,825282.3744388099,480916.55569001683,-72.06967130249788,4.345213755177638
S_17_24,1177.3486321093653,5008.6730334047115,825331.4306318145,480916.55569001683,-72.06922976658682,4.345212036076712
S_17_25,1226.4048251139222,5008.6730334047115,825380.4868248191,480916.55569001683,-72.06878823085214,4.345210316717677
S_17_26,1275.4610181184792,5008.6730334047115,825429.5430178236,480916.55569001683,-72.06834669529384,4.345208597100531
S_17_27,1324.517211123036,5008.6730334047115,825478.5992108282,480916.55569001683,-72.06790515991196,4.345206877225275
S_17_28,1373.5734041275928,5008.6730334047115,825527.6554038328,480916.55569001683,-72.06746362470652,4.34520515709191
S_17_29,1422.6295971321497,5008.6730334047115,825576.7115968373,480916.55569001683,-72.06702208967756,4.345203436700437
S_17_30,1471.6857901367066,5008.6730334047115,825625.7677898419,480916.55569001683,-72.06658055482508,4.345201716050855
S_17_31,1520.7419831412635,5008.6730334047115,825674.8239828465,480916.55569001683,-72.06613902014912,4.345199995143165
S_17_32,1569.7981761458204,5008.6730334047115,825723.8801758509,480916.55569001683,-72.06569748564972,4.345198273977369
S_17_33,1618.8543691503774,5008.6730334047115,825772.9363688555,480916.55569001683,-72.0652559513269,4.345196552553465
S_17_34,1667.9105621549343,5008.6730334047115,825821.9925618601,480916.55569001683,-72.06481441718068,4.345194830871455
S_17_35,1716.9667551594912,5008.6730334047115,825871.0487548647,480916.55569001683,-72.06437288321109,4.34519310893134
S_17_36,1766.022948164048,5008.6730334047115,825920.1049478692,480916.55569001683,-72.06393134941814,4.345191386733119
S_17_37,1815.0791411686048,5008.6730334047115,825969.1611408738,480916.55569001683,-72.06348981580189,4.345189664276796
S_17_38,1864.1353341731617,5008.6730334047115,826018.2173338784,480916.55569001683,-72.06304828236233,4.345187941562367
S_17_39,1913.1915271777186,5008.6730334047115,826067.2735268829,480916.55569001683,-72.0626067490995,4.345186218589833
S_17_40,1962.2477201822755,5008.6730334047115,826116.3297198875,480916.55569001683,-72.06216521601344,4.345184495359197
S_17_41,2011.3039131868325,5008.6730334047115,826165.3859128921,480916.55569001683,-72.06172368310416,4.3451827718704585
S_17_42,2060.360106191389,5008.6730334047115,826214.4421058965,480916.55569001683,-72.06128215037171,4.345181048123619
S_17_43,2109.416299195946,5008.6730334047115,826263.4982989011,480916.55569001683,-72.06084061781608,4.345179324118677
S_17_44,2158.472492200503,5008.6730334047115,826312.5544919057,480916.55569001683,-72.06039908543734,4.345177599855635
S_17_45,2207.52868520506,5008.6730334047115,826361.6106849102,480916.55569001683,-72.05995755323548,4.34517587533449
S_17_46,2256.584878209617,5008.6730334047115,826410.6668779148,480916.55569001683,-72.05951602121054,4.345174150555247
S_17_47,2305.6410712141737,5008.6730334047115,826459.7230709194,480916.55569001683,-72.05907448936254,4.345172425517903
S_17_48,2354.6972642187307,5008.6730334047115,826508.7792639239,480916.55569001683,-72.05863295769151,4.345170700222461
S_17_49,2403.7534572232876,5008.6730334047115,826557.8354569285,480916.55569001683,-72.0581914261975,4.34516897466892
S_17_50,2452.8096502278445,5008.6730334047115,826606.8916499331,480916.55569001683,-72.0577498948805,4.345167248857282
S_17_51,2501.8658432324014,5008.6730334047115,826655.9478429375,480916.55569001683,-72.05730836374056,4.345165522787545
S_17_52,2550.9220362369583,5008.6730334047115,826705.0040359421,480916.55569001683,-72.05686683277769,4.345163796459713
S_17_53,2599.9782292415152,5008.6730334047115,826754.0602289467,480916.55569001683,-72.05642530199192,4.345162069873783
S_17_54,2649.034422246072,5008.6730334047115,826803.1164219512,480916.55569001683,-72.05598377138328,4.345160343029758
S_17_55,2698.090615250629,5008.6730334047115,826852.1726149558,480916.55569001683,-72.05554224095181,4.345158615927637
S_17_56,2747.1468082551855,5008.6730334047115,826901.2288079604,480916.55569001683,-72.05510071069753,4.345156888567421
S_17_57,2796.2030012597425,5008.6730334047115,826950.2850009649,480916.55569001683,-72.05465918062043,4.345155160949111
S_17_58,2845.2591942642994,5008.6730334047115,826999.3411939695,480916.55569001683,-72.0542176507206,4.345153433072707
S_17_59,2894.3153872688563,5008.6730334047115,827048.3973869741,480916.55569001683,-72.05377612099802,4.3451517049382105
S_17_60,2943.371580273413,5008.6730334047115,827097.4535799786,480916.55569001683,-72.05333459145272,4.345149976545619
S_17_61,2992.42777327797,5008.6730334047115,827146.5097729831,480916.55569001683,-72.05289306208476,4.345148247894937
S_17_62,3041.483966282527,5008.6730334047115,827195.5659659877,480916.55569001683,-72.05245153289412,4.345146518986162
S_17_63,3090.540159287084,5008.6730334047115,827244.6221589922,480916.55569001683,-72.05201000388087,4.3451447898192965
S_17_64,3139.596352291641,5008.6730334047115,827293.6783519968,480916.55569001683,-72.051568475045,4.3451430603943395
S_17_65,3188.652545296198,5008.6730334047115,827342.7345450014,480916.55569001683,-72.05112694638656,4.345141330711293
S_17_66,3237.7087383007547,5008.6730334047115,827391.7907380059,480916.55569001683,-72.05068541790557,4.345139600770156
S_17_67,3286.7649313053116,5008.6730334047115,827440.8469310105,480916.55569001683,-72.05024388960204,4.345137870570929
S_17_68,3335.8211243098685,5008.6730334047115,827489.9031240151,480916.55569001683,-72.04980236147603,4.345136140113615
S_17_69,3384.8773173144255,5008.6730334047115,827538.9593170196,480916.55569001683,-72.04936083352754,4.345134409398213
S_17_70,3433.9335103189824,5008.6730334047115,827588.0155100242,480916.55569001683,-72.0489193057566,4.345132678424722
S_17_71,3482.9897033235393,5008.6730334047115,827637.0717030287,480916.55569001683,-72.04847777816326,4.345130947193144
S_17_72,3532.045896328096,5008.6730334047115,827686.1278960332,480916.55569001683,-72.0480362507475,4.345129215703479
