id,E,N,lon,lat
53,616657.306412648,719860.1007128813,-73.9449275,6.51141728
54,616657.4738659468,719779.916216597,-73.9449275,6.5106920399999995
55,616657.6413006694,719699.731722531,-73.9449275,6.509966800000001
56,616657.8087168158,719619.5472306835,-73.9449275,6.509241560000001
57,616657.9761143859,719539.3627410537,-73.9449275,6.50851632
58,616658.1434933796,719459.1782536416,-73.9449275,6.507791079999999
59,616658.3108537971,719378.9937684475,-73.9449275,6.507065840000002
60,616658.4781956382,719298.8092854699,-73.9449275,6.506340599999999
61,616658.6455189029,719218.6248047102,-73.9449275,6.50561536
62,616658.8128235913,719138.4403261667,-73.9449275,6.504890119999999
63,616658.980109703,719058.25584984,-73.9449275,6.504164880000001
64,616659.1473772385,718978.0713757293,-73.9449275,6.503439639999999
65,616659.3146261974,718897.8869038351,-73.9449275,6.5027143999999995
66,616659.4818565799,718817.7024341563,-73.9449275,6.50198916
67,616659.6490683858,718737.5179666933,-73.9449275,6.501263920000001
68,616659.8162616151,718657.3335014455,-73.9449275,6.500538679999999
69,616659.9834362679,718577.1490384127,-73.9449275,6.49981344
70,616660.1505923441,718496.964577595,-73.9449275,6.4990882
71,616660.3177298435,718416.7801189919,-73.9449275,6.49836296
72,616660.4848487665,718336.5956626029,-73.9449275,6.497637719999999
73,616660.6519491127,718256.411208428,-73.9449275,6.49691248
74,616660.8190308821,718176.2267564671,-73.9449275,6.49618724
75,616660.9860940748,718096.0423067197,-73.9449275,6.495461999999999
76,616661.1531386907,718015.857859186,-73.9449275,6.49473676
77,616661.32016473,717935.6734138653,-73.9449275,6.494011520000001
78,616661.4871721924,717855.4889707575,-73.9449275,6.493286280000001
79,616661.6541610779,717775.304529862,-73.9449275,6.49256104
80,616661.8211313866,717695.1200911793,-73.9449275,6.4918358
81,616661.9880831183,717614.9356547085,-73.9449275,6.491110559999999
82,616662.1550162733,717534.7512204497,-73.9449275,6.490385319999999
83,616662.3219308512,717454.5667884029,-73.9449275,6.489660080000001
84,616662.4888268522,717374.3823585672,-73.9449275,6.488934840000001
85,616662.6557042762,717294.1979309428,-73.9449275,6.4882096
86,616662.8225631232,717214.013505529,-73.9449275,6.487484359999999
87,616662.9894033931,717133.8290823265,-73.9449275,6.48675912
88,616663.156225086,717053.6446613341,-73.9449275,6.48603388
89,616663.3230282018,716973.460242552,-73.9449275,6.4853086399999995
90,616663.4898127405,716893.2758259799,-73.9449275,6.4845834
91,616663.656578702,716813.0914116175,-73.9449275,6.483858159999999
92,616663.8233260864,716732.9069994645,-73.9449275,6.48313292
93,616663.9900548935,716652.7225895209,-73.9449275,6.482407679999998
94,616664.1567651236,716572.5381817862,-73.9449275,6.48168244
95,616664.3234567763,716492.3537762603,-73.9449275,6.480957199999999
96,616664.4901298519,716412.1693729429,-73.9449275,6.4802319599999985
97,616664.65678435,716331.9849718341,-73.9449275,6.47950672
98,616664.8234202708,716251.8005729329,-73.9449275,6.47878148
99,616664.9900376145,716171.6161762397,-73.9449275,6.47805624
100,616665.1566363806,716091.431781754,-73.9449275,6.477331000000001
101,616665.3232165694,716011.2473894755,-73.9449275,6.47660576
102,616665.4897781807,715931.062999404,-73.9449275,6.475880519999999
103,616665.6563212147,715850.8786115397,-73.9449275,6.47515528
104,616665.8228456711,715770.6942258818,-73.9449275,6.4744300400000006
105,616665.9893515501,715690.5098424301,-73.9449275,6.473704799999999
106,616666.1558388516,715610.3254611846,-73.9449275,6.47297956
107,616666.3223075755,715530.1410821449,-73.9449275,6.47225432
108,616666.4887577218,715449.9567053107,-73.9449275,6.471529079999999
109,616666.6551892906,715369.7723306821,-73.9449275,6.470803840000001
110,616666.8216022818,715289.5879582583,-73.9449275,6.470078599999999
111,616666.9879966952,715209.4035880398,-73.9449275,6.469353360000001
112,616667.1543725311,715129.2192200257,-73.9449275,6.46862812
113,616667.3207297892,715049.0348542158,-73.9449275,6.467902879999998
114,616667.4870684696,714968.8504906103,-73.9449275,6.46717764
115,616667.6533885724,714888.6661292088,-73.9449275,6.4664524000000005
116,616667.8196900972,714808.4817700107,-73.9449275,6.46572716
117,616667.9859730443,714728.297413016,-73.9449275,6.46500192
118,616668.1522374137,714648.1130582248,-73.9449275,6.464276680000001
119,616668.3184832052,714567.9287056362,-73.9449275,6.46355144
120,616668.4847104187,714487.7443552503,-73.9449275,6.462826199999997
121,616668.6509190545,714407.5600070672,-73.9449275,6.462100960000001
122,616668.8171091123,714327.375661086,-73.9449275,6.4613757199999995
123,616668.9832805921,714247.1913173066,-73.9449275,6.46065048
124,616669.149433494,714167.0069757291,-73.9449275,6.45992524
125,616838.8582616168,724110.2826169715,-73.94320506,6.549855000000001
126,616839.0269745549,724030.0979591947,-73.94320506,6.5491297600000005
127,616839.1956688878,723949.9133036489,-73.94320506,6.548404519999999
128,616839.3643446155,723869.7286503341,-73.94320506,6.547679279999999
129,616839.5330017378,723789.5439992497,-73.94320506,6.546954039999999
130,616839.7016402549,723709.3593503957,-73.94320506,6.546228799999999
131,616839.8702601666,723629.1747037722,-73.94320506,6.545503560000001
132,616840.038861473,723548.9900593782,-73.94320506,6.54477832
133,616840.207444174,723468.8054172139,-73.94320506,6.544053079999999
134,616840.3760082696,723388.6207772793,-73.94320506,6.54332784
135,616840.5445537597,723308.4361395735,-73.94320506,6.5426025999999995
136,616840.7130806445,723228.2515040968,-73.94320506,6.541877359999999
137,616840.8815889237,723148.0668708485,-73.94320506,6.54115212
138,616841.0500785975,723067.8822398289,-73.94320506,6.54042688
139,616841.2185496656,722987.6976110374,-73.94320506,6.539701639999999
140,616841.3870021284,722907.5129844741,-73.94320506,6.5389764
141,616841.5554359854,722827.328360138,-73.94320506,6.538251159999999
142,616841.7238512369,722747.1437380298,-73.94320506,6.53752592
143,616841.8922478828,722666.9591181487,-73.94320506,6.536800680000001
144,616842.0606259229,722586.7745004945,-73.94320506,6.536075440000001
145,616842.2289853573,722506.5898850671,-73.94320506,6.535350200000001
146,616842.3973261862,722426.4052718661,-73.94320506,6.53462496
147,616842.5656484092,722346.2206608914,-73.94320506,6.533899720000001
148,616842.7339520265,722266.0360521426,-73.94320506,6.53317448
149,616842.902237038,722185.8514456198,-73.94320506,6.532449240000003
150,616843.0705034437,722105.6668413223,-73.94320506,6.5317240000000005
151,616843.2387512435,722025.4822392501,-73.94320506,6.530998760000001
152,616843.4069804375,721945.2976394028,-73.94320506,6.530273519999999
153,616843.5751910256,721865.1130417805,-73.94320506,6.52954828
154,616843.7433830077,721784.9284463827,-73.94320506,6.52882304
155,616843.9115563841,721704.7438532093,-73.94320506,6.528097800000001
156,616844.0797111543,721624.5592622599,-73.94320506,6.52737256
157,616844.2478473185,721544.3746735341,-73.94320506,6.52664732
158,616844.4159648769,721464.190087032,-73.94320506,6.52592208
159,616844.5840638292,721384.0055027534,-73.94320506,6.52519684
160,616844.7521441753,721303.8209206978,-73.94320506,6.524471600000001
161,616844.9202059155,721223.6363408648,-73.94320506,6.52374636
162,616845.0882490494,721143.4517632548,-73.94320506,6.523021120000001
163,616845.2562735772,721063.2671878667,-73.94320506,6.52229588
164,616845.4242794989,720983.0826147009,-73.94320506,6.521570639999999
165,616845.5922668143,720902.8980437572,-73.94320506,6.520845400000001
166,616845.7602355236,720822.713475035,-73.94320506,6.520120160000001
167,616845.9281856266,720742.5289085342,-73.94320506,6.519394920000001
168,616846.0961171234,720662.3443442544,-73.94320506,6.5186696799999995
169,616846.2640300138,720582.1597821956,-73.94320506,6.517944439999999
170,616846.4319242979,720501.9752223574,-73.94320506,6.5172192
171,616846.5997999758,720421.7906647398,-73.94320506,6.516493959999999
172,616846.7676570471,720341.6061093421,-73.94320506,6.51576872
173,616846.9354955122,720261.4215561645,-73.94320506,6.515043480000001
174,616847.1033153707,720181.2370052065,-73.94320506,6.51431824
175,616847.271116623,720101.0524564681,-73.94320506,6.513593
176,616847.4388992686,720020.8679099486,-73.94320506,6.512867759999999
177,616847.6066633079,719940.6833656484,-73.94320506,6.512142519999999
178,616847.7744087406,719860.4988235666,-73.94320506,6.51141728
179,616847.9421355666,719780.3142837036,-73.94320506,6.5106920399999995
180,616848.1098437862,719700.1297460587,-73.94320506,6.509966799999999
181,616848.2775333992,719619.9452106317,-73.94320506,6.5092415599999995
182,616848.4452044055,719539.7606774225,-73.94320506,6.50851632
183,616848.6128568052,719459.5761464306,-73.94320506,6.507791079999999
184,616848.7804905982,719379.3916176563,-73.94320506,6.50706584
185,616848.9481057845,719299.2070910988,-73.94320506,6.5063406
186,616849.1157023641,719219.0225667581,-73.94320506,6.50561536
187,616849.283280337,719138.8380446339,-73.94320506,6.504890119999999
188,616849.450839703,719058.6535247262,-73.94320506,6.504164880000001
189,616849.6183804623,718978.4690070342,-73.94320506,6.503439639999999
190,616849.7859026147,718898.2844915583,-73.94320506,6.5027143999999995
191,616849.9534061603,718818.099978298,-73.94320506,6.501989160000001
192,616850.120891099,718737.9154672526,-73.94320506,6.50126392
193,616850.2883574308,718657.7309584225,-73.94320506,6.500538679999998
194,616850.4558051557,718577.5464518073,-73.94320506,6.49981344
195,616850.6232342736,718497.3619474067,-73.94320506,6.499088200000001
196,616850.7906447846,718417.1774452204,-73.94320506,6.4983629600000015
197,616850.9580366885,718336.9929452481,-73.94320506,6.497637720000001
198,616851.1254099854,718256.8084474896,-73.94320506,6.496912479999999
199,616851.2927646753,718176.623951945,-73.94320506,6.49618724
200,616851.4601007581,718096.4394586134,-73.94320506,6.495461999999999
201,616851.6274182339,718016.2549674952,-73.94320506,6.494736759999999
202,616851.7947171024,717936.07047859,-73.94320506,6.494011520000001
203,616851.9619973638,717855.8859918971,-73.94320506,6.4932862799999995
204,616852.129259018,717775.7015074167,-73.94320506,6.49256104
205,616852.2965020651,717695.5170251486,-73.94320506,6.491835800000001
206,616852.4637265048,717615.3325450922,-73.94320506,6.49111056
207,616852.6309323374,717535.1480672475,-73.94320506,6.490385319999998
208,616852.7981195627,717454.9635916144,-73.94320506,6.48966008
209,616852.9652881806,717374.7791181925,-73.94320506,6.4889348400000015
210,616853.1324381912,717294.5946469815,-73.94320506,6.488209600000001
211,616853.2995695946,717214.4101779809,-73.94320506,6.487484360000001
212,616853.4666823903,717134.2257111911,-73.94320506,6.486759119999999
213,616853.6337765788,717054.0412466114,-73.94320506,6.486033880000001
214,616853.80085216,716973.8567842416,-73.94320506,6.485308640000001
215,616853.9679091335,716893.6723240814,-73.94320506,6.4845834
216,616854.1349474996,716813.487866131,-73.94320506,6.4838581600000005
217,616854.3019672582,716733.3034103897,-73.94320506,6.483132919999999
218,616854.4689684092,716653.1189568574,-73.94320506,6.48240768
219,616854.6359509528,716572.9345055339,-73.94320506,6.48168244
220,616854.8029148887,716492.7500564187,-73.94320506,6.4809572
221,616854.9698602171,716412.565609512,-73.94320506,6.48023196
222,616855.1367869377,716332.3811648133,-73.94320506,6.479506720000001
223,616855.3036950508,716252.1967223223,-73.94320506,6.478781479999999
224,616855.4705845561,716172.0122820387,-73.94320506,6.47805624
225,616855.6374554537,716091.8278439627,-73.94320506,6.4773309999999995
226,616855.8043077437,716011.6434080936,-73.94320506,6.476605760000001
227,616855.9711414258,715931.4589744313,-73.94320506,6.475880519999999
228,616856.1379565002,715851.2745429756,-73.94320506,6.475155279999999
229,616856.3047529666,715771.0901137261,-73.94320506,6.474430039999999
230,616856.4715308254,715690.9056866829,-73.94320506,6.473704799999999
231,616856.6382900762,715610.7212618453,-73.94320506,6.47297956
232,616856.8050307191,715530.5368392135,-73.94320506,6.47225432
233,616856.9717527542,715450.3524187868,-73.94320506,6.471529079999999
234,616857.1384561813,715370.1680005655,-73.94320506,6.4708038399999985
235,616857.3051410005,715289.9835845489,-73.94320506,6.4700786
236,616857.4718072116,715209.799170737,-73.94320506,6.46935336
237,616857.6384548148,715129.6147591296,-73.94320506,6.468628120000001
238,616857.8050838099,715049.430349726,-73.94320506,6.467902879999999
239,616857.971694197,714969.2459425265,-73.94320506,6.467177640000001
240,616858.1382859759,714889.0615375305,-73.94320506,6.4664524
241,616858.3048591467,714808.8771347381,-73.94320506,6.46572716
242,616858.4714137095,714728.6927341487,-73.94320506,6.465001919999999
243,616858.637949664,714648.5083357623,-73.94320506,6.464276679999999
244,616858.8044670104,714568.3239395787,-73.94320506,6.46355144
245,616858.9709657487,714488.1395455974,-73.94320506,6.4628262
246,616859.1374458785,714407.9551538184,-73.94320506,6.46210096
247,616859.3039074001,714327.7707642412,-73.94320506,6.461375720000001
248,616859.4703503135,714247.5863768657,-73.94320506,6.460650480000001
249,616859.6367746185,714167.4019916918,-73.94320506,6.45992524
250,617029.3129266234,724110.6836928332,-73.94148261,6.549855000000001
251,617029.4819146993,724030.4989914197,-73.94148261,6.5491297600000005
252,617029.6508841396,723950.314292237,-73.94148261,6.54840452
253,617029.8198349443,723870.129595285,-73.94148261,6.54767928
254,617029.9887671134,723789.9449005632,-73.94148261,6.54695404
255,617030.1576806467,723709.7602080718,-73.94148261,6.5462288
256,617030.3265755445,723629.5755178103,-73.94148261,6.545503560000002
257,617030.4954518067,723549.3908297779,-73.94148261,6.544778319999999
258,617030.6643094331,723469.2061439754,-73.94148261,6.544053079999999
259,617030.8331484237,723389.021460402,-73.94148261,6.543327840000002
260,617031.0019687786,723308.8367790573,-73.94148261,6.5426025999999995
261,617031.1707704975,723228.6520999414,-73.94148261,6.541877360000001
262,617031.3395535809,723148.4674230537,-73.94148261,6.541152119999999
263,617031.5083180282,723068.2827483944,-73.94148261,6.54042688
264,617031.6770638397,722988.0980759629,-73.94148261,6.539701639999998
265,617031.8457910153,722907.9134057593,-73.94148261,6.5389764
266,617032.014499555,722827.7287377829,-73.94148261,6.538251160000001
267,617032.1831894587,722747.5440720337,-73.94148261,6.537525919999999
268,617032.3518607266,722667.3594085118,-73.94148261,6.536800680000001
269,617032.5205133583,722587.1747472164,-73.94148261,6.536075440000001
270,617032.689147354,722506.9900881475,-73.94148261,6.535350200000001
271,617032.8577627137,722426.8054313048,-73.94148261,6.534624960000001
272,617033.0263594373,722346.620776688,-73.94148261,6.53389972
273,617033.1949375249,722266.4361242971,-73.94148261,6.5331744800000005
274,617033.3634969762,722186.2514741316,-73.94148261,6.53244924
275,617033.5320377914,722106.0668261911,-73.94148261,6.531724
276,617033.7005599705,722025.8821804761,-73.94148261,6.53099876
277,617033.8690635134,721945.6975369855,-73.94148261,6.530273519999999
278,617034.03754842,721865.5128957198,-73.94148261,6.52954828
279,617034.2060146905,721785.3282566782,-73.94148261,6.528823040000001
280,617034.3744623244,721705.1436198606,-73.94148261,6.5280978
281,617034.5428913223,721624.958985267,-73.94148261,6.52737256
282,617034.7113016837,721544.7743528965,-73.94148261,6.526647319999999
283,617034.8796934088,721464.5897227498,-73.94148261,6.525922079999999
284,617035.0480664975,721384.4050948261,-73.94148261,6.525196840000001
285,617035.2164209498,721304.2204691251,-73.94148261,6.524471599999999
286,617035.3847567657,721224.0358456468,-73.94148261,6.52374636
287,617035.5530739451,721143.8512243907,-73.94148261,6.52302112
288,617035.7213724881,721063.6666053567,-73.94148261,6.52229588
289,617035.8896523945,720983.4819885447,-73.94148261,6.521570640000002
290,617036.0579136644,720903.2973739542,-73.94148261,6.520845400000001
291,617036.2261562977,720823.1127615852,-73.94148261,6.520120160000001
292,617036.3943802945,720742.9281514372,-73.94148261,6.519394920000001
293,617036.5625856546,720662.7435435102,-73.94148261,6.518669680000001
294,617036.730772378,720582.5589378036,-73.94148261,6.51794444
295,617036.898940465,720502.3743343176,-73.94148261,6.5172192
296,617037.067089915,720422.1897330519,-73.94148261,6.516493960000002
297,617037.2352207284,720342.0051340059,-73.94148261,6.51576872
298,617037.4033329053,720261.8205371796,-73.94148261,6.515043480000001
299,617037.5714264452,720181.6359425727,-73.94148261,6.51431824
300,617037.7395013483,720101.4513501851,-73.94148261,6.513593000000002
301,617037.9075576146,720021.2667600162,-73.94148261,6.512867759999999
302,617038.0755952442,719941.0821720666,-73.94148261,6.51214252
303,617038.2436142368,719860.8975863347,-73.94148261,6.51141728
304,617038.4116145925,719780.7130028215,-73.94148261,6.510692040000001
305,617038.5795963113,719700.5284215262,-73.94148261,6.509966800000001
306,617038.7475593932,719620.3438424486,-73.94148261,6.50924156
307,617038.9155038381,719540.1592655885,-73.94148261,6.508516320000001
308,617039.0834296461,719459.9746909454,-73.94148261,6.507791079999999
309,617039.2513368169,719379.7901185197,-73.94148261,6.50706584
310,617039.4192253508,719299.6055483103,-73.94148261,6.506340599999999
311,617039.5870952476,719219.4209803179,-73.94148261,6.50561536
312,617039.7549465074,719139.2364145415,-73.94148261,6.50489012
313,617039.9227791299,719059.0518509814,-73.94148261,6.504164880000001
314,617040.0905931154,718978.8672896367,-73.94148261,6.503439640000001
315,617040.2583884638,718898.6827305078,-73.94148261,6.502714400000001
